Word  actual_tag  prediction
was  O  O
apparently  O  O
shifted  O  O
slightly  O  O
to  O  O
the  O  O
west  O  O
of  O  O
the  O  O
earlier  O  O
enclosures  O  O
,  O  O
i.e  O  O
.  O  O

away  O  O
from  O  O
Park  B-LOC  B-LOC
Wood  I-LOC  I-LOC
Cottage  I-LOC  I-LOC
(  O  O
URS  O  O
1999b  B-PER  B-PER
)  O  O
.  O  O

1.1.4  O  O
The  O  O
fieldwork  O  O
forms  O  O
part  O  O
of  O  O
a  O  O
programme  O  O
of  O  O
archaeological  O  O
investigation  O  O
along  O  O
the  O  O
proposed  O  O
route  O  O
of  O  O
the  O  O
Channel  O  O
Tunnel  O  O
Rail  O  O
Link  O  O
(  O  O
CTRL  O  O
)  O  O
,  O  O
preceded  O  O
by  O  O
an  O  O
Environmental  O  O
Assessment  O  O
(  O  O
URL  O  O
1994  B-PER  B-PER
)  O  O
.  O  O

1.1.5  O  O
The  O  O
fieldwork  O  O
was  O  O
conducted  O  O
in  O  O
accordance  O  O
with  O  O
a  O  O
written  O  O
Agreement  O  O
for  O  O
the  O  O
Provision  O  O
of  O  O
Archaeological  O  O
Services  O  O
(  O  O
URS  O  O
1999a  B-PER  B-PER
)  O  O
,  O  O
which  O  O
defined  O  O
the  O  O
scope  O  O
,  O  O
aims  O  O
and  O  O
methods  O  O
for  O  O
the  O  O
project  O  O
.  O  O

1.1.6  O  O
The  O  O
fieldwork  O  O
was  O  O
carried  O  O
out  O  O
between  O  O
26th  O  O
and  O  O
30th  O  O
April  O  O
1999  B-PER  B-PER
.  O  O

1.2  O  O
Site  O  O
Description  O  O
,  O  O
Topography  O  O
,  O  O
Geology  O  O
and  O  O
Hydrography  O  O
1.2.1  O  O
The  O  O
approximately  O  O
subrectangular  O  O
site  O  O
comprised  O  O
two  O  O
adjacent  O  O
plots  O  O
(  O  O
Plots  O  O
1  O  O
and  O  O
2  O  O
-  O  O
see  O  O
below  O  O
)  O  O
defined  O  O
by  O  O
the  O  O
Ashford  B-LOC  B-LOC
to  O  O
Folkestone  B-LOC  B-LOC
railway  O  O
cutting  O  O
to  O  O
the  O  O
south  O  O
,  O  O
Station  B-LOC  O
Road  I-LOC  O
to  O  O
the  O  O
east  O  O
,  O  O
and  O  O
existing  O  O
field  O  O
boundaries  O  O
to  O  O
the  O  O
west  O  O
.  O  O

The  O  O
northern  O  O
boundary  O  O
to  O  O
the  O  O
site  O  O
comprises  O  O
the  O  O
defined  O  O
limit  O  O
of  O  O
evaluation  O  O
,  O  O
and  O  O
does  O  O
not  O  O
correspond  O  O
to  O  O
existing  O  O
landscape  O  O
features  O  O
(  O  O
Figure  O  O
2  O  O
)  O  O
.  O  O

At  O  O
the  O  O
time  O  O
of  O  O
the  O  O
evaluation  O  O
Plot  O  O
1  O  O
to  O  O
the  O  O
south  O  O
was  O  O
under  O  O
permanent  O  O
pasture  O  O
,  O  O
whilst  O  O
Plot  O  O
2  O  O
to  O  O
the  O  O
north  O  O
contained  O  O
oil  O  O
seed  O  O
rape  O  O
.  O  O

The  O  O
higher  O  O
ground  O  O
towards  O  O
the  O  O
north-west  O  O
corner  O  O
of  O  O
the  O  O
site  O  O
is  O  O
at  O  O
c.  O  O
65  O  O
m  O  O
above  O  O
Ordnance  O  O
Datum  O  O
(  O  O
aOD  O  O
)  O  O
and  O  O
falls  O  O
to  O  O
c.  O  O
55m  O  O
aOD  O  O
at  O  O
the  O  O
eastern  O  O
end  O  O
of  O  O
the  O  O
site  O  O
.  O  O

1.2.3  O  O
The  O  O
underlying  O  O
solid  O  O
geology  O  O
comprises  O  O
the  O  O
southernmost  O  O
fringes  O  O
of  O  O
Cretaceous  B-PER  B-PER
Lower  O  O
Greensand  O  O
Hythe  O  O
Beds  O  O
,  O  O
overlying  O  O
Atherfield  B-LOC  O
Clay  O  O
of  O  O
the  O  O
same  O  O
geological  O  O
period  O  O
.  O  O

More  O  O
recent  O  O
drift  O  O
deposits  O  O
in  O  O
the  O  O
area  O  O
include  O  O
alluvium  O  O
mapped  O  O
along  O  O
the  O  O
course  O  O
of  O  O
the  O  O
East  O  O
Stour  O  O
River  O  O
to  O  O
the  O  O
south  O  O
(  O  O
Ordnance  O  O
Survey  O  O
1974  B-PER  B-PER
)  O  O
.  O  O

1.2.4  O  O
There  O  O
are  O  O
no  O  O
extant  O  O
watercourses  O  O
within  O  O
the  O  O
site  O  O
limits  O  O
,  O  O
although  O  O
recent  O  O
Ordnance  O  O
Survey  O  O
mapping  O  O
indicates  O  O
a  O  O
well  O  O
in  O  O
the  O  O
extreme  O  O
west  O  O
of  O  O
the  O  O
site  O  O
,  O  O
and  O  O
a  O  O
spring  O  O
is  O  O
shown  O  O
immediately  O  O
to  O  O
the  O  O
east  O  O
of  O  O
the  O  O
site  O  O
.  O  O

Further  O  O
to  O  O
the  O  O
south  O  O
of  O  O
the  O  O
site  O  O
the  O  O
drainage  O  O
pattern  O  O
is  O  O
dominated  O  O
by  O  O
the  O  O
west-flowing  O  O
East  O  O
Stour  O  O
River  O  O
,  O  O
which  O  O
converges  O  O
with  O  O
the  O  O
Great  O  O
Stour  O  O
River  O  O
at  O  O
Ashford  B-LOC  B-LOC
.  O  O

1.3  O  O
Methods  O  O
1.3.1  O  O
As  O  O
noted  O  O
above  O  O
(  O  O
paragraph  O  O
1.1.5  O  O
)  O  O
,  O  O
the  O  O
fieldwork  O  O
was  O  O
conducted  O  O
in  O  O
accordance  O  O
with  O  O
an  O  O
Agreement  O  O
for  O  O
the  O  O
Provision  O  O
of  O  O
Archaeological  O  O
Services  O  O
(  O  O
URS  O  O
1999a  B-PER  B-PER
)  O  O
,  O  O
which  O  O
contains  O  O
a  O  O
detailed  O  O
methodology  O  O
for  O  O
all  O  O
aspects  O  O
of  O  O
the  O  O
evaluation  O  O
fieldwork  O  O
.  O  O

This  O  O
methodology  O  O
will  O  O
not  O  O
be  O  O
repeated  O  O
in  O  O
full  O  O
here  O  O
,  O  O
although  O  O
a  O  O
brief  O  O
summary  O  O
is  O  O
reiterated  O  O
below  O  O
:  O  O
o  O  O
all  O  O
trenches  O  O
were  O  O
located  O  O
to  O  O
a  O  O
horizontal  O  O
accuracy  O  O
of  O  O
+-0.50  O  O
m  O  O
and  O  O
elevation  O  O
accuracy  O  O
of  O  O
+-0.02  O  O
m  O  O
(  O  O
per  O  O
kilometre  O  O
traverse  O  O
)  O  O
in  O  O
relation  O  O
to  O  O
trench  O  O
location  O  O
plans  O  O
provided  O  O
and  O  O
Ordnance  O  O
Datum  O  O
(  O  O
Newlyn  B-LOC  B-LOC
)  O  O
;  O  O
o  O  O
all  O  O
trenches  O  O
were  O  O
excavated  O  O
in  O  O
discrete  O  O
0.10-0.20  O  O
m  O  O
spits  O  O
using  O  O
a  O  O
tracked  O  O
excavator  O  O
with  O  O
a  O  O
1.80  O  O
m  O  O
wide  O  O
toothless  O  O
ditching  O  O
bucket  O  O
under  O  O
close  O  O
archaeological  O  O
supervision  O  O
,  O  O
to  O  O
either  O  O
1.20  O  O
m  O  O
depth  O  O
,  O  O
the  O  O
surface  O  O
of  O  O
in  O  O
situ  O  O
geology  O  O
,  O  O
or  O  O
the  O  O
surface  O  O
at  O  O
which  O  O
archaeological  O  O
remains  O  O
could  O  O
be  O  O
identified  O  O
,  O  O
whichever  O  O
was  O  O
encountered  O  O
first  O  O
;  O  O
o  O  O
all  O  O
trenches  O  O
were  O  O
cleaned  O  O
manually  O  O
,  O  O
with  O  O
a  O  O
sufficient  O  O
sample  O  O
of  O  O
all  O  O
exposed  O  O
features  O  O
investigated  O  O
,  O  O
and  O  O
sampled  O  O
where  O  O
appropriate  O  O
,  O  O
in  O  O
order  O  O
to  O  O
fulfil  O  O
the  O  O
aims  O  O
of  O  O
the  O  O
evaluation  O  O
;  O  O
and  O  O
,  O  O
o  O  O
all  O  O
recording  O  O
conformed  O  O
to  O  O
the  O  O
standards  O  O
of  O  O
current  O  O
best  O  O
practice  O  O
,  O  O
and  O  O
included  O  O
a  O  O
full  O  O
graphic  O  O
and  O  O
photographic  O  O
record  O  O
of  O  O
all  O  O
stages  O  O
of  O  O
the  O  O
evaluation  O  O
.  O  O

1.3.2  O  O
The  O  O
evaluation  O  O
comprised  O  O
eight  O  O
machine  O  O
trenches  O  O
(  O  O
3691TT  O  O
-  O  O
3698TT  O  O
inc.  O  O
)  O  O
each  O  O
measuring  O  O
c.  O  O
30  O  O
m  O  O
by  O  O
1.9  O  O
m  O  O
(  O  O
Figure  O  O
2  O  O
)  O  O
,  O  O
subject  O  O
to  O  O
the  O  O
variations  O  O
listed  O  O
below  O  O
.  O  O

1.3.3  O  O
For  O  O
ease  O  O
of  O  O
reference  O  O
,  O  O
the  O  O
evaluation  O  O
area  O  O
was  O  O
divided  O  O
into  O  O
two  O  O
identifiable  O  O
fields  O  O
,  O  O
or  O  O
plots  O  O
.  O  O

Trenches  O  O
within  O  O
each  O  O
plot  O  O
are  O  O
tabulated  O  O
below  O  O
(  O  O
Table  O  O
1  O  O
)  O  O
.  O  O

o  O  O
Trench  O  O
3691TT  O  O
was  O  O
relocated  O  O
c.  O  O
11.5  O  O
m  O  O
to  O  O
the  O  O
east-south-east  O  O
(  O  O
on  O  O
a  O  O
bearing  O  O
of  O  O
c.  O  O
113DEG  O  O
)  O  O
and  O  O
slightly  O  O
re-aligned  O  O
to  O  O
avoid  O  O
an  O  O
existing  O  O
field  O  O
boundary  O  O
and  O  O
entrance  O  O
into  O  O
the  O  O
remainder  O  O
of  O  O
Plot  O  O
2  O  O
beyond  O  O
the  O  O
evaluation  O  O
limits  O  O
.  O  O

o  O  O
The  O  O
southernmost  O  O
3.5  O  O
m  O  O
of  O  O
trench  O  O
3695TT  O  O
was  O  O
backfilled  O  O
prior  O  O
to  O  O
recording  O  O
to  O  O
protect  O  O
and  O  O
support  O  O
a  O  O
repaired  O  O
water  O  O
pipe  O  O
.  O  O

o  O  O
Trench  O  O
3698TT  O  O
was  O  O
shortened  O  O
by  O  O
4.7  O  O
m  O  O
at  O  O
its  O  O
north-west  O  O
end  O  O
to  O  O
avoid  O  O
trenching  O  O
across  O  O
the  O  O
only  O  O
vehicular  O  O
entrance  O  O
to  O  O
Plot  O  O
1  O  O
.  O  O

2  O  O
RESULTS  O  O
2.1  O  O
General  O  O
2.1.1  O  O
In  O  O
summary  O  O
,  O  O
eight  O  O
evaluation  O  O
trenches  O  O
were  O  O
excavated  O  O
within  O  O
the  O  O
two  O  O
defined  O  O
plots  O  O
(  O  O
Figure  O  O
2  O  O
)  O  O
,  O  O
revealing  O  O
17  O  O
archaeological  O  O
deposits  O  O
and/or  O  O
features  O  O
.  O  O

The  O  O
archaeological  O  O
features  O  O
,  O  O
including  O  O
provisional  O  O
dates  O  O
where  O  O
known  O  O
,  O  O
are  O  O
summarised  O  O
by  O  O
trench  O  O
in  O  O
Table  O  O
2  O  O
below  O  O
.  O  O

These  O  O
were  O  O
demonstrated  O  O
to  O  O
be  O  O
either  O  O
natural  O  O
variations  O  O
in  O  O
the  O  O
geology  O  O
of  O  O
the  O  O
area  O  O
or  O  O
features  O  O
of  O  O
non-archaeological  O  O
origin  O  O
(  O  O
i.e  O  O
.  O  O

animal  B-SPE  O
burrows  O  O
)  O  O
,  O  O
and  O  O
will  O  O
not  O  O
be  O  O
discussed  O  O
further  O  O
here  O  O
.  O  O

Similarly  O  O
these  O  O
will  O  O
not  O  O
be  O  O
discussed  O  O
in  O  O
detail  O  O
,  O  O
although  O  O
a  O  O
summary  O  O
for  O  O
this  O  O
trench  O  O
will  O  O
be  O  O
provided  O  O
.  O  O

2.1.3  O  O
A  O  O
context  O  O
inventory  O  O
(  O  O
by  O  O
trench  O  O
)  O  O
is  O  O
provided  O  O
in  O  O
Appendix  O  O
1  O  O
,  O  O
whilst  O  O
deposits  O  O
and  O  O
features  O  O
of  O  O
note  O  O
are  O  O
described  O  O
below  O  O
.  O  O

2.2  O  O
Stratigraphy  O  O
2.2.1  O  O
The  O  O
stratigraphic  O  O
sequence  O  O
identified  O  O
within  O  O
the  O  O
evaluation  O  O
area  O  O
can  O  O
be  O  O
broadly  O  O
summarised  O  O
as  O  O
:  O  O
o  O  O
Modern  O  O
topsoil  O  O
o  O  O
Colluvium  O  O
o  O  O
Cretaceous  O  O
Lower  O  O
Greensand  O  O
/  O  O
Atherfield  O  B-LOC
Clay  O  O
Topsoil  O  O
2.2.2  O  O
Topsoil  O  O
encountered  O  O
ranged  O  O
between  O  O
brown  O  O
and  O  O
very  O  O
dark  O  O
greyish  O  O
brown  O  O
in  O  O
colour  O  O
,  O  O
and  O  O
comprised  O  O
a  O  O
silty  O  O
loam  O  O
or  O  O
clay  O  O
loam  O  O
,  O  O
with  O  O
fine  O  O
sand  O  O
occasionally  O  O
present  O  O
,  O  O
and  O  O
very  O  O
few  O  O
stones  O  O
.  O  O

Fine  O  O
roots  O  O
were  O  O
recorded  O  O
in  O  O
all  O  O
the  O  O
trenches  O  O
of  O  O
Plot  O  O
1  O  O
.  O  O

Topsoil  O  O
was  O  O
generally  O  O
thickest  O  O
within  O  O
the  O  O
four  O  O
trenches  O  O
(  O  O
trenches  O  O
3691TT  O  O
,  O  O
3692TT  O  O
,  O  O
3697TT  O  O
and  O  O
3698TT  O  O
)  O  O
along  O  O
the  O  O
highest  O  O
ground  O  O
forming  O  O
the  O  O
north  O  O
and  O  O
west  O  O
sides  O  O
of  O  O
the  O  O
site  O  O
,  O  O
varying  O  O
between  O  O
0.25  O  O
and  O  O
0.35  O  O
m  O  O
thickness  O  O
.  O  O

Topsoil  O  O
further  O  O
downslope  O  O
within  O  O
Plot  O  O
1  O  O
(  O  O
i.e  O  O
.  O  O

trenches  O  O
3693TT  O  O
-  O  O
3696TT  O  O
inc.  O  O
)  O  O
was  O  O
generally  O  O
much  O  O
shallower  O  O
and  O  O
only  O  O
varied  O  O
between  O  O
0.09  O  O
and  O  O
0.12  O  O
m  O  O
thickness  O  O
.  O  O

Colluvium  O  O
2.2.3  O  O
Colluvial  O  O
subsoil  O  O
was  O  O
recorded  O  O
in  O  O
all  O  O
trenches  O  O
with  O  O
the  O  O
exception  O  O
of  O  O
trench  O  O
3693TT  O  O
,  O  O
and  O  O
in  O  O
general  O  O
comprised  O  O
a  O  O
relatively  O  O
stone-free  O  O
mid  O  O
brown  O  O
to  O  O
slightly  O  O
yellowish  O  O
brown  O  O
sandy  O  O
loam  O  O
.  O  O

Where  O  O
present  O  O
the  O  O
colluvium  O  O
was  O  O
on  O  O
average  O  O
0.32  O  O
m  O  O
thick  O  O
,  O  O
ranging  O  O
between  O  O
0.08  O  O
m  O  O
(  O  O
trench  O  O
3698TT  O  O
)  O  O
and  O  O
0.67  O  O
m  O  O
thickness  O  O
(  O  O
trench  O  O
3697TT  O  O
)  O  O
,  O  O
and  O  O
was  O  O
generally  O  O
thickest  O  O
towards  O  O
the  O  O
lower  O  O
eastern  O  O
portion  O  O
of  O  O
the  O  O
site  O  O
.  O  O

Variations  O  O
within  O  O
colluvial  O  O
sequences  O  O
were  O  O
not  O  O
noted  O  O
within  O  O
individual  O  O
evaluation  O  O
trenches  O  O
.  O  O

2.2.4  O  O
Notwithstanding  O  O
the  O  O
likelihood  O  O
for  O  O
intrusive  O  O
and/or  O  O
residual  O  O
material  O  O
,  O  O
and  O  O
the  O  O
reworked  O  O
nature  O  O
of  O  O
colluvial  O  O
deposits  O  O
per  O  O
se  O  O
,  O  O
artefactual  O  O
and  O  O
stratigraphic  O  O
indicators  O  O
would  O  O
suggest  O  O
that  O  O
the  O  O
majority  O  O
of  O  O
this  O  O
deposit  O  O
is  O  O
of  O  O
medieval  B-PER  B-PER
or  I-PER  O
later  I-PER  O
date  O  O
.  O  O

The  O  O
only  O  O
ambiguous  O  O
evidence  O  O
regarding  O  O
this  O  O
deposit  O  O
was  O  O
recorded  O  O
within  O  O
trench  O  O
3691TT  O  O
,  O  O
where  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Romano-British  I-PER  I-PER
ditch  B-CON  B-CON
369104  O  O
appeared  O  O
to  O  O
be  O  O
cut  O  O
from  O  O
the  O  O
surface  O  O
of  O  O
colluvium  O  O
369102  O  O
(  O  O
the  O  O
only  O  O
instance  O  O
where  O  O
a  O  O
feature  O  O
was  O  O
recorded  O  O
cutting  O  O
colluvium  O  O
)  O  O
that  O  O
produced  O  O
post-medieval  B-PER  B-PER
fragments  O  O
of  O  O
ceramic  B-ART  B-ART
building  I-ART  I-ART
material  I-ART  I-ART
.  O  O

Although  O  O
the  O  O
finds  O  O
evidence  O  O
may  O  O
be  O  O
intrusive  O  O
and/or  O  O
residual  O  O
,  O  O
it  O  O
is  O  O
more  O  O
likely  O  O
that  O  O
the  O  O
relationship  O  O
between  O  O
feature  O  O
and  O  O
deposit  O  O
has  O  O
been  O  O
misidentified  O  O
.  O  O

It  O  O
generally  O  O
comprised  O  O
pale  O  O
olive  O  O
green  O  O
sandy  O  O
clay  O  O
with  O  O
ferruginous  O  O
reddish  O  O
brown  O  O
mottling  O  O
.  O  O

2.3  O  O
Structural  O  O
Reports  O  O
Trench  O  O
3691  O  O
TT  O  O
(  O  O
Figure  O  O
3  O  O
)  O  O
2.3.1  O  O
Ditch  B-CON  B-CON
369104  O  O
comprised  O  O
an  O  O
east  O  O
to  O  O
west  O  O
aligned  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Romano-British  I-PER  B-PER
feature  O  O
with  O  O
moderate  O  O
slightly  O  O
concave  O  O
sides  O  O
and  O  O
a  O  O
flat  O  O
base  O  O
,  O  O
apparently  O  O
turning  O  O
towards  O  O
the  O  O
south-west  O  O
at  O  O
its  O  O
western  O  O
end  O  O
.  O  O

Furthermore  O  O
,  O  O
no  O  O
trace  O  O
of  O  O
this  O  O
ditch  B-CON  B-CON
was  O  O
recorded  O  O
within  O  O
trench  O  O
3692TT  O  O
immediately  O  O
to  O  O
the  O  O
east  O  O
,  O  O
although  O  O
spread  O  O
369203  O  O
(  O  O
see  O  O
below  O  O
)  O  O
was  O  O
located  O  O
on  O  O
this  O  O
alignment  O  O
.  O  O

The  O  O
feature  O  O
was  O  O
exposed  O  O
for  O  O
a  O  O
length  O  O
of  O  O
c.  O  O
7.5  O  O
m  O  O
,  O  O
was  O  O
c.  O  O
0.8  O  O
m  O  O
wide  O  O
and  O  O
0.21  O  O
m  O  O
deep  O  O
,  O  O
and  O  O
filled  O  O
with  O  O
a  O  O
dark  O  O
brown  O  O
clay  O  O
(  O  O
fill  O  O
369105/  O  O
369106  O  O
)  O  O
with  O  O
very  O  O
occasional  O  O
small  O  O
flint  O  B-MAT
fragments  O  O
.  O  O

Finds  O  O
recovered  O  O
from  O  O
this  O  O
ditch  B-CON  B-CON
included  O  O
predominantly  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Romano-British  I-PER  I-PER
pottery  B-ART  B-ART
,  O  O
as  O  O
well  O  O
as  O  O
a  O  O
single  O  O
sherd  B-ART  B-ART
of  O  O
probable  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-ART  B-ART
,  O  O
an  O  O
undiagnostic  O  O
iron  B-MAT  B-MAT
rivet  B-ART  O
head  I-ART  O
,  O  O
worked  B-ART  O
flint  I-ART  B-ART
and  O  O
animal  B-SPE  B-SPE
bone  B-ART  B-ART
.  O  O

This  O  O
feature  O  O
was  O  O
recorded  O  O
cutting  O  O
from  O  O
the  O  O
upper  O  O
surface  O  O
of  O  O
a  O  O
colluvial  O  O
layer  O  O
(  O  O
layer  O  O
369102  O  O
)  O  O
that  O  O
produced  O  O
post-medieval  B-PER  B-PER
brick  B-ART  B-ART
and  O  O
tile  B-ART  B-ART
fragments  O  I-ART
.  O  O

It  O  O
is  O  O
considered  O  O
probable  O  O
that  O  O
the  O  O
relationship  O  O
between  O  O
the  O  O
ditch  B-CON  B-CON
and  O  O
the  O  O
colluvium  O  O
has  O  O
therefore  O  O
been  O  O
misidentified  O  O
,  O  O
possibly  O  O
obscured  O  O
by  O  O
recent  O  O
plough  O  O
damage  O  O
that  O  O
coincidentally  O  O
follows  O  O
either  O  O
side  O  O
of  O  O
the  O  O
ditch  B-CON  B-CON
.  O  O

Trench  O  O
3692TT  O  O
(  O  O
Figure  O  O
3  O  O
)  O  O
2.3.2  O  O
An  O  O
apparently  O  O
sub-circular  O  O
spread  O  O
of  O  O
dark  O  O
brown  O  O
silty  O  O
clay  O  O
loam  O  O
containing  O  O
flecks  O  O
of  O  O
charcoal  B-ART  B-ART
and  O  O
fired  B-ART  B-ART
clay  I-ART  I-ART
(  O  O
layer  O  O
369203  O  O
)  O  O
was  O  O
recorded  O  O
extending  O  O
beyond  O  O
the  O  O
northern  O  O
limit  O  O
of  O  O
the  O  O
trench  O  O
.  O  O

The  O  O
recorded  O  O
spread  O  O
measured  O  O
3.45  O  O
m  O  O
east  O  O
to  O  O
west  O  O
,  O  O
0.95  O  O
m  O  O
north  O  O
to  O  O
south  O  O
and  O  O
up  O  O
to  O  O
0.10  O  O
m  O  O
thick  O  O
,  O  O
with  O  O
no  O  O
discernible  O  O
`  O  O
cut  O  O
'  O  O
identified  O  O
to  O  O
contain  O  O
this  O  O
deposit  O  O
.  O  O

Dating  O  O
evidence  O  O
recovered  O  O
comprised  O  O
sherds  B-ART  B-ART
of  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Romano-British  I-PER  I-PER
pottery  B-ART  B-ART
,  O  O
and  O  O
the  O  O
spread  O  O
was  O  O
sealed  O  O
by  O  O
colluvium  O  O
.  O  O

This  O  O
layer  O  O
was  O  O
on  O  O
the  O  O
same  O  O
alignment  O  O
as  O  O
ditch  B-CON  B-CON
369104  O  O
within  O  O
trench  O  O
3691TT  O  O
(  O  O
see  O  O
above  O  O
)  O  O
,  O  O
and  O  O
they  O  O
may  O  O
therefore  O  O
be  O  O
related  O  O
.  O  O

Trench  O  O
3693TT  O  O
(  O  O
Figure  O  O
4  O  O
)  O  O
2.3.3  O  O
Ditch  B-CON  B-CON
369302  O  O
comprised  O  O
a  O  O
south-south-west  O  O
to  O  O
north-north-east  O  O
aligned  O  O
feature  O  O
with  O  O
shallow  O  O
concave  O  O
sides  O  O
and  O  O
a  O  O
rounded  O  O
base  O  O
.  O  O

The  O  O
ditch  B-CON  B-CON
was  O  O
0.91  O  O
m  O  O
wide  O  O
and  O  O
0.19  O  O
m  O  O
deep  O  O
,  O  O
filled  O  O
with  O  O
a  O  O
dark  O  O
brown  O  O
sandy  O  O
clay  O  O
loam  O  O
(  O  O
fill  O  O
369301  O  O
)  O  O
containing  O  O
few  O  O
stones  O  O
,  O  O
some  O  O
flecks  O  O
of  O  O
charcoal  B-ART  B-ART
and  O  O
no  O  O
artefacts  O  O
,  O  O
and  O  O
was  O  O
cut  O  O
from  O  O
the  O  O
surface  O  O
of  O  O
in  O  O
situ  O  O
geology  O  O
and  O  O
sealed  O  O
directly  O  O
by  O  O
topsoil  O  O
.  O  O

2.3.4  O  O
Tree-throw  O  O
369304  O  O
was  O  O
recorded  O  O
extending  O  O
beyond  O  O
the  O  O
southern  O  O
limit  O  O
of  O  O
the  O  O
trench  O  O
,  O  O
and  O  O
was  O  O
roughly  O  O
sub-rectangular  O  O
in  O  O
shape  O  O
,  O  O
measuring  O  O
1.60  O  O
m  O  O
east  O  O
to  O  O
west  O  O
,  O  O
at  O  O
least  O  O
0.38  O  O
m  O  O
north  O  O
to  O  O
south  O  O
and  O  O
0.43  O  O
m  O  O
deep  O  O
,  O  O
and  O  O
with  O  O
steep  O  O
sides  O  O
and  O  O
a  O  O
flat  O  O
base  O  O
.  O  O

Numerous  O  O
deeper  O  O
root  O  O
holes  O  O
of  O  O
less  O  O
than  O  O
40mm  O  O
diameter  O  O
extended  O  O
into  O  O
the  O  O
geological  O  O
deposits  O  O
from  O  O
the  O  O
base  O  O
of  O  O
this  O  O
feature  O  O
.  O  O

2.3.5  O  O
Gully  B-CON  O
369309  O  O
comprised  O  O
an  O  O
east  O  O
to  O  O
west  O  O
aligned  O  O
narrow  O  O
0.35  O  O
m  O  O
wide  O  O
feature  O  O
with  O  O
very  O  O
even  O  O
vertical  O  O
sides  O  O
and  O  O
an  O  O
apparent  O  O
eastern  O  O
terminal  O  O
within  O  O
the  O  O
trench  O  O
limits  O  O
,  O  O
at  O  O
least  O  O
0.32  O  O
m  O  O
deep  O  O
and  O  O
filled  O  O
with  O  O
a  O  O
dark  O  O
brown  O  O
sandy  O  O
clay  O  O
loam  O  O
(  O  O
fill  O  O
369308  O  O
)  O  O
.  O  O

On  O  O
the  O  O
basis  O  O
of  O  O
its  O  O
morphology  O  O
and  O  O
the  O  O
nature  O  O
of  O  O
its  O  O
fill  O  O
,  O  O
this  O  O
was  O  O
identified  O  O
as  O  O
a  O  O
modern  O  B-PER
feature  O  O
during  O  O
investigation  O  O
(  O  O
probably  O  O
drainage-related  O  O
)  O  O
and  O  O
was  O  O
therefore  O  O
not  O  O
fully  O  O
excavated  O  O
.  O  O

Trench  O  O
3694TT  O  O
(  O  O
Figure  O  O
4  O  O
)  O  O
2.3.6  O  O
Pit  B-CON  O
369404  O  O
comprised  O  O
a  O  O
south-west  O  O
to  O  O
north-east  O  O
aligned  O  O
elliptical  O  O
feature  O  O
with  O  O
steep  O  O
slightly  O  O
irregular  O  O
sides  O  O
and  O  O
a  O  O
sloping  O  O
base  O  O
,  O  O
and  O  O
measured  O  O
0.81  O  O
m  O  O
in  O  O
length  O  O
,  O  O
0.51  O  O
m  O  O
in  O  O
width  O  O
and  O  O
0.28  O  O
m  O  O
deep  O  O
.  O  O

It  O  O
was  O  O
filled  O  O
with  O  O
a  O  O
brown  O  O
fine  O  O
sandy  O  O
clay  O  O
loam  O  O
(  O  O
fill  O  O
369405  O  O
)  O  O
containing  O  O
very  O  O
occasional  O  O
stones  O  O
and  O  O
fragments  O  O
of  O  O
coal  B-ART  B-ART
(  O  O
?  O  O
post-medieval  B-PER  B-PER
)  O  O
;  O  O
there  O  O
was  O  O
,  O  O
however  O  O
,  O  O
no  O  O
secure  O  O
dating  O  O
evidence  O  O
.  O  O

2.3.7  O  O
Ditch  B-CON  B-CON
369406  O  O
comprised  O  O
a  O  O
south-west  O  O
to  O  O
north-east  O  O
aligned  O  O
linear  O  B-CON
feature  O  O
with  O  O
moderate  O  O
fairly  O  O
even  O  O
sides  O  O
and  O  O
a  O  O
broad  O  O
flat  O  O
base  O  O
.  O  O

It  O  O
was  O  O
0.73  O  O
m  O  O
wide  O  O
,  O  O
0.19  O  O
m  O  O
deep  O  O
,  O  O
and  O  O
filled  O  O
with  O  O
grey  O  O
brown  O  O
fine  O  O
sandy  O  O
clay  O  O
loam  O  O
(  O  O
fill  O  O
369407  O  O
)  O  O
,  O  O
containing  O  O
rare  O  O
stones  O  O
,  O  O
frequent  O  O
fragments  O  O
of  O  O
coal  O  B-ART
(  O  O
?  O  O
post-medieval  B-PER  B-PER
)  O  O
,  O  O
sherds  B-ART  B-ART
of  O  O
both  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Romano-British  I-PER  I-PER
and  O  I-PER
medieval  B-PER  I-PER
pottery  B-ART  B-ART
,  O  O
and  O  O
worked  B-ART  O
flint  I-ART  B-ART
.  O  O

2.3.8  O  O
Pit  B-CON  B-CON
