Word  actual_tag  prediction
ware  I-ART  I-ART
,  O  O
the  O  O
five  O  O
sherds  B-ART  B-ART
of  O  O
which  O  O
were  O  O
tentatively  O  O
identified  O  O
as  O  O
South  B-LOC  B-ART
Gaulish  I-LOC  I-ART
(  O  O
2  O  O
)  O  O
and  O  O
Central  B-LOC  B-ART
Gaulish  I-LOC  I-ART
(  O  O
3  O  O
)  O  O
.  O  O

The  O  O
few  O  O
(  O  O
and  O  O
very  O  O
small  O  O
)  O  O
white  B-ART  O
and  I-ART  O
white-slipped  I-ART  O
sherds  I-ART  B-ART
are  O  O
not  O  O
assigned  O  O
to  O  O
a  O  O
source  O  O
at  O  O
present  O  O
.  O  O

3  O  O
Forms  O  O
3.1  O  O
Thirty-nine  O  O
vessels  O  O
were  O  O
represented  O  O
by  O  O
rim  B-ART  O
sherds  I-ART  B-ART
.  O  O

These  O  O
comprised  O  O
a  O  O
fairly  O  O
limited  O  O
range  O  O
of  O  O
vessel  O  B-ART
types  O  I-ART
,  O  O
of  O  O
which  O  O
jars  B-ART  B-ART
or  O  O
uncertain  O  B-ART
jar  O  I-ART
/  O  O
bowl  O  B-ART
types  O  O
amounted  O  O
to  O  O
29  O  O
of  O  O
the  O  O
39  O  O
rims  O  O
(  O  O
almost  O  O
75  O  O
%  O  O
)  O  O
.  O  O

The  O  O
numbers  O  O
of  O  O
vessels  O  B-ART
in  O  O
generalised  O  O
classes  O  O
were  O  O
as  O  O
follows  O  O
:  O  O
C.  O  O
Jars  B-ART  O
(  O  O
general  O  O
)  O  O
.  O  O

11  O  O
CH  O  O
.  O  O

Bead  B-ART  O
rim  I-ART  O
jars  I-ART  O
.  O  O

9  O  O
D.  O  O
Uncertain  O  O
jars  O  O
/bowls  O  O
.  O  O

9  O  O
B  O  O
.  O  O

Beakers  B-ART  O
.  O  O

3  O  O
C.  O  O
Cups  B-ART  O
.  O  O

2  O  O
I  O  O
.  O  O

Uncertain  O  O
bowls  O  O
/  O  O
dishes  O  O
.  O  O

2  O  O
E.  O  O
Dishes  B-ART  O
.  O  O

1  O  O
F.  O  O
Hook-rimmed  B-ART  O
mortarium  I-ART  O
.  O  O

1  O  O
G.  O  O
Lid  B-ART  O
.  O  O

1  O  O
3.2  O  O
The  O  O
relatively  O  O
small  O  O
average  O  O
sherd  B-ART  O
size  O  O
accounts  O  O
for  O  O
the  O  O
high  O  O
proportion  O  O
of  O  O
rims  O  O
which  O  O
could  O  O
not  O  O
be  O  O
attributed  O  O
to  O  O
precise  O  O
types  O  O
(  O  O
eg  O  B-ART
jar  O  I-ART
/  O  O
bowl  O  B-ART
,  O  O
bowl  O  B-ART
/  O  O
dish  O  B-SPE
)  O  O
.  O  O

Many  O  O
(  O  O
six  O  O
out  O  O
of  O  O
nine  O  O
)  O  O
of  O  O
the  O  O
uncertain  O  B-ART
jar  O  I-ART
/  O  O
bowl  O  B-ART
rims  O  O
were  O  O
in  O  O
glauconite-tempered  O  O
fabrics  O  O
.  O  O

The  O  O
`  O  O
unromanised  O  O
'  O  O
fabrics  O  O
were  O  O
used  O  O
exclusively  O  O
for  O  O
jars  B-ART  B-ART
,  O  O
jar  B-ART  B-ART
/  I-ART  O
bowl  I-ART  O
s  I-ART  O
and  O  O
the  O  O
single  O  O
lid  B-ART  O
.  O  O

In  O  O
addition  O  O
to  O  O
the  O  O
general  O  O
jar  O  O
category  O  O
,  O  O
nine  O  O
rims  O  O
were  O  O
assigned  O  O
to  O  O
the  O  O
more  O  O
specific  O  O
bead  O  O
rim  O  O
jar  O  O
type  O  O
,  O  O
a  O  O
characteristically  O  O
early  O  O
form  O  O
.  O  O

They  O  O
were  O  O
found  O  O
in  O  O
`  O  O
unromanised  O  O
'  O  O
sand  O  O
and  O  O
glauconitetempered  O  O
fabrics  O  O
and  O  O
also  O  O
in  O  O
`  O  O
romanised  O  B-PER
'  O  O
sandy  O  O
reduced  B-ART  O
(  I-ART  O
R  I-ART  O
)  I-ART  O
wares  I-ART  B-ART
.  O  O

Probable  O  O
beaker  B-ART  B-ART
types  O  O
occurred  O  O
solely  O  O
in  O  O
reduced  O  O
fabrics  O  O
,  O  O
and  O  O
the  O  O
two  O  O
cups  B-ART  O
and  I-ART  O
the  I-ART  O
dish  I-ART  O
in  I-ART  O
samian  I-ART  B-ART
ware  I-ART  I-ART
(  O  O
respectively  O  O
forms  O  O
24/5  O  O
,  O  O
33  O  O
and  O  O
?  O  O
18/31  O  O
)  O  O
.  O  O

In  O  O
all  O  O
cases  O  O
this  O  O
material  O  O
could  O  O
have  O  O
continued  O  O
in  O  O
use  O  O
after  O  O
the  O  O
conquest  O  O
,  O  O
but  O  O
it  O  O
seems  O  O
very  O  O
unlikely  O  O
that  O  O
all  O  O
this  O  O
material  O  O
can  O  O
have  O  O
been  O  O
of  O  O
post-conquest  B-PER  O
date  O  O
.  O  O

Here  O  O
,  O  O
as  O  O
elsewhere  O  O
,  O  O
the  O  O
Rom  B-PER  B-PER
an  I-PER  I-PER
conquest  O  I-PER
is  O  O
not  O  O
immediately  O  O
visible  O  O
in  O  O
the  O  O
archaeological  O  O
record  O  O
.  O  O

The  O  O
`  O  O
romanised  O  B-PER
'  O  O
material  O  O
presumably  O  O
arrived  O  O
on  O  O
the  O  O
site  O  O
from  B-PER  O
the  I-PER  O
third  I-PER  O
quarter  I-PER  O
of  I-PER  O
the  I-PER  O
1st  I-PER  B-PER
century  I-PER  I-PER
onwards  I-PER  O
,  O  O
so  O  O
that  O  O
a  O  O
number  O  O
of  O  O
groups  O  O
contained  O  O
fabrics  O  O
of  O  O
both  O  O
`  O  O
unromanised  O  O
'  O  O
and  O  O
`  O  O
romanised  O  B-PER
'  O  O
groups  O  O
.  O  O

Only  O  O
two  O  O
very  O  O
small  O  O
context  O  O
groups  O  O
did  O  O
not  O  O
contain  O  O
sherds  O  B-ART
of  O  O
the  O  O
`  O  O
unromanised  O  O
'  O  O
fabric  O  O
group  O  O
,  O  O
and  O  O
one  O  O
of  O  O
these  O  O
(  O  O
3101  O  O
)  O  O
was  O  O
the  O  O
only  O  O
group  O  O
which  O  O
on  O  O
ceramic  O  B-ART
criteria  O  O
alone  O  O
looked  O  O
as  O  O
if  O  O
it  O  O
might  O  O
have  O  O
been  O  O
later  B-PER  O
in  I-PER  O
date  I-PER  O
than  I-PER  O
the  I-PER  O
2nd  I-PER  B-PER
century  I-PER  I-PER
AD  I-PER  I-PER
(  O  O
in  O  O
fact  O  O
it  O  O
was  O  O
a  O  O
topsoil  O  O
context  O  O
in  O  O
Trench  O  O
1131  O  O
)  O  O
.  O  O

Forty-four  O  O
context  O  O
groups  O  O
were  O  O
assigned  O  O
to  O  O
the  O  O
late  B-PER  B-PER
Iron  I-PER  I-PER
Age-  I-PER  I-PER
Roman  I-PER  I-PER
period  I-PER  I-PER
on  O  O
ceramic  O  B-ART
criteria  O  O
(  O  O
in  O  O
some  O  O
cases  O  O
there  O  O
may  O  O
have  O  O
been  O  O
stratigraphic  O  O
reasons  O  O
for  O  O
assigning  O  O
a  O  O
later  O  O
date  O  O
)  O  O
.  O  O

Of  O  O
these  O  O
groups  O  O
,  O  O
27  O  O
contained  O  O
only  O  O
sherds  O  B-ART
in  O  O
`  O  O
unromanised  O  O
'  O  O
fabrics  O  O
and  O  O
were  O  O
therefore  O  O
broadly  O  O
dated  O  O
to  O  O
the  O  O
1st  B-PER  B-PER
century  I-PER  I-PER
AD  I-PER  I-PER
(  O  O
though  O  O
some  O  O
could  O  O
possibly  O  O
have  O  O
belonged  O  O
to  O  O
the  O  O
preceding  O  B-PER
century  O  I-PER
)  O  O
.  O  O

Seven  O  O
groups  O  O
were  O  O
dated  O  O
late  B-PER  B-PER
1  I-PER  I-PER
st  I-PER  I-PER
century  I-PER  I-PER
or  I-PER  O
possibly  I-PER  O
later  I-PER  O
,  O  O
four  O  O
were  O  O
dated  O  O
late  B-PER  B-PER
1  I-PER  I-PER
st  I-PER  I-PER
century  I-PER  I-PER
to  I-PER  I-PER
2nd  I-PER  I-PER
century  I-PER  I-PER
and  O  O
five  O  O
were  O  O
assigned  O  O
entirely  O  O
to  O  O
the  O  O
2nd  B-PER  B-PER
century  I-PER  I-PER
.  O  O

The  O  O
one  O  O
group  O  O
which  O  O
appeared  O  O
on  O  O
ceramic  O  B-ART
grounds  O  O
to  O  O
be  O  O
later  O  O
has  O  O
already  O  O
been  O  O
mentioned  O  O
.  O  O

4.2  O  O
The  O  O
balance  O  O
of  O  O
evidence  O  O
therefore  O  O
indicates  O  O
a  O  O
pre-conquest  B-PER  O
origin  O  O
for  O  O
the  O  O
site  O  O
,  O  O
though  O  O
the  O  O
precise  O  O
date  O  O
of  O  O
this  O  O
is  O  O
uncertain  O  O
.  O  O

The  O  O
range  O  O
of  O  O
fabrics  O  O
and  O  O
forms  O  O
present  O  O
,  O  O
and  O  O
the  O  O
absence  O  O
of  O  O
regionally  O  O
common  O  O
fabrics  O  O
such  O  O
as  O  O
BB2  O  O
suggests  O  O
that  O  O
activity  O  O
after  B-PER  O
the  I-PER  O
middle  I-PER  O
of  I-PER  O
the  I-PER  O
2nd  I-PER  B-PER
century  I-PER  I-PER
AD  I-PER  I-PER
was  O  O
very  O  O
limited  O  O
.  O  O

5  O  O
Context  O  O
5.1  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
and  I-PER  O
Roman  I-PER  B-PER
pottery  I-PER  B-ART
was  O  O
recovered  O  O
from  O  O
45  O  O
contexts  O  O
(  O  O
one  O  O
ceramically  O  O
dated  O  O
to  O  O
the  O  O
post-medieval  B-PER  B-PER
period  I-PER  I-PER
)  O  O
in  O  O
14  O  O
trenches  O  O
(  O  O
1127-1135  O  O
,  O  O
1138  O  O
,  O  O
1139  O  O
,  O  O
1141  O  O
,  O  O
1144  O  O
and  O  O
1976  O  O
)  O  O
.  O  O

SH  O  O
.  O  O

SH  O  O
.  O  O

5.3  O  O
The  O  O
relationship  O  O
of  O  O
the  O  O
present  O  O
assemblage  O  O
to  O  O
the  O  O
villa  O  O
is  O  O
uncertain  O  O
in  O  O
the  O  O
sense  O  O
that  O  O
almost  O  O
none  O  O
of  O  O
the  O  O
pottery  B-ART  B-ART
derived  O  O
from  O  O
contexts  O  O
which  O  O
could  O  O
be  O  O
shown  O  O
to  O  O
be  O  O
contemporary  O  O
with  O  O
the  O  O
use  O  O
of  O  O
the  O  O
villa  O  O
buildings  O  O
.  O  O

The  O  O
material  O  O
from  O  O
the  O  O
trenches  O  O
which  O  O
examined  O  O
the  O  O
villa  O  O
buildings  O  O
(  O  O
Trenches  O  O
1132  O  O
and  O  O
1133  O  O
on  O  O
the  O  O
main  O  O
building  O  O
,  O  O
and  O  O
Trenches  O  O
1128  O  O
and  O  O
1134  O  O
on  O  O
the  O  O
aisled  O  O
building  O  O
)  O  O
was  O  O
generally  O  O
from  O  O
deposits  O  O
thought  O  O
to  O  O
predate  O  O
the  O  O
structures  O  O
,  O  O
and  O  O
in  O  O
any  O  O
case  O  O
in  O  O
Trenches  O  O
1132  O  O
and  O  O
1133  O  O
quantities  O  O
of  O  O
pottery  B-ART  B-ART
were  O  O
minimal  O  O
.  O  O

Sherds  O  B-ART
from  O  O
3220  O  O
,  O  O
the  O  O
fill  O  O
of  O  O
a  O  O
small  B-CON  O
pit  I-CON  O
probably  O  O
cut  O  O
by  O  O
one  O  O
of  O  O
the  O  O
villa  O  O
wall  O  O
s  O  O
,  O  O
were  O  O
all  O  O
in  O  O
shell-tempered  O  O
fabric  O  O
assigned  O  O
to  O  O
the  O  O
1  B-PER  B-PER
st  I-PER  I-PER
century  I-PER  I-PER
AD  I-PER  I-PER
.  O  O

The  O  O
Roman  B-PER  B-PER
ised  I-PER  O
grey  B-ART  O
wares  I-ART  B-ART
,  O  O
which  O  O
suggested  O  O
a  O  O
probable  O  O
early  B-PER  B-PER
-  I-PER  I-PER
mid  I-PER  I-PER
2nd  I-PER  I-PER
century  I-PER  I-PER
date  O  O
,  O  O
were  O  O
notably  O  O
small  O  O
in  O  O
comparison  O  O
with  O  O
the  O  O
earlier  O  O
(  O  O
1st  B-PER  B-PER
century  I-PER  I-PER
)  O  O
material  O  O
contained  O  O
within  O  O
the  O  O
group  O  O
.  O  O

The  O  O
significance  O  O
of  O  O
this  O  O
is  O  O
uncertain  O  O
but  O  O
the  O  O
group  O  O
was  O  O
clearly  O  O
not  O  O
homogeneous  O  O
in  O  O
its  O  O
composition  O  O
.  O  O

Pottery  B-ART  B-ART
from  O  O
trenches  O  O
lying  O  O
at  O  O
some  O  O
distance  O  O
from  O  O
the  O  O
structures  O  B-CON
could  O  O
not  O  O
be  O  O
linked  O  O
with  O  O
the  O  O
structures  O  O
in  O  O
any  O  O
way  O  O
.  O  O

6  O  O
General  O  O
Comments  O  O
6.1  O  O
The  O  O
assemblage  O  O
is  O  O
drawn  O  O
from  O  O
sources  O  O
whose  O  O
position  O  O
in  O  O
the  O  O
regional  O  O
pattern  O  O
of  O  O
pottery  O  B-ART
supply  O  O
,  O  O
both  O  O
before  B-PER  O
and  I-PER  O
after  I-PER  O
the  I-PER  O
Rom  I-PER  B-PER
an  I-PER  I-PER
conquest  I-PER  I-PER
,  O  O
seems  O  O
fairly  O  O
well  O  O
established  O  O
.  O  O

The  O  O
present  O  O
material  O  O
does  O  O
not  O  O
extend  O  O
the  O  O
chronological  O  O
range  O  O
of  O  O
the  O  O
site  O  O
significantly  O  O
beyond  O  O
the  O  O
middle  B-PER  O
of  I-PER  O
the  I-PER  O
2nd  I-PER  B-PER
century  I-PER  I-PER
AD  I-PER  I-PER
.  O  O

This  O  O
is  O  O
broadly  O  O
consistent  O  O
with  O  O
the  O  O
evidence  O  O
from  O  O
the  O  O
more  O  O
limited  O  O
assemblage  O  O
gathered  O  O
from  O  O
the  O  O
site  O  O
in  O  O
fieldwalking  O  O
in  O  O
1994  B-PER  B-PER
,  O  O
though  O  O
Canterbury  B-LOC  B-LOC
type  O  O
oxidised  O  O
sandy  O  B-MAT
ware  O  B-ART
and  O  O
BB2  O  O
were  O  O
both  O  O
noted  O  O
there  O  O
,  O  O
as  O  O
well  O  O
as  O  O
a  O  O
3rd  B-PER  B-PER
century  I-PER  I-PER
Oxford  B-LOC  B-LOC
mortarium  O  O
type  O  O
,  O  O
which  O  O
might  O  O
indicate  O  O
a  O  O
slightly  O  O
later  O  O
component  O  O
in  O  O
the  O  O
assemblage  O  O
than  O  O
is  O  O
evident  O  O
in  O  O
the  O  O
present  O  O
material  O  O
.  O  O

Most  O  O
of  O  O
the  O  O
pottery  O  B-ART
is  O  O
not  O  O
closely  O  O
associated  O  O
with  O  O
the  O  O
villa  O  O
buildings  O  O
,  O  O
though  O  O
some  O  O
of  O  O
it  O  O
may  O  O
provide  O  O
a  O  O
terminus  O  O
post  O  O
quem  O  O
for  O  O
these  O  O
building  O  O
s  O  O
.  O  O

Stratigraphic  O  O
evidence  O  O
and  O  O
the  O  O
chronology  O  O
of  O  O
the  O  O
pottery  B-ART  B-ART
both  O  O
suggest  O  O
that  O  O
much  O  O
of  O  O
the  O  O
material  O  O
should  O  O
predate  O  O
the  O  O
villa  O  O
structures  O  O
.  O  O

In  O  O
this  O  O
regard  O  O
the  O  O
association  O  O
of  O  O
tile  B-ART  B-ART
with  O  O
the  O  O
pot  B-ART  B-ART
tery  I-ART  I-ART
groups  O  O
is  O  O
of  O  O
interest  O  O
.  O  O

Rom  B-PER  B-PER
an  I-PER  I-PER
tile  B-ART  B-ART
,  O  O
in  O  O
some  O  O
cases  O  O
in  O  O
reasonable  O  O
quantity  O  O
,  O  O
occurred  O  O
in  O  O
a  O  O
total  O  O
of  O  O
18  O  O
of  O  O
the  O  O
44  O  O
context  O  O
groups  O  O
with  O  O
1  B-PER  O
st  I-PER  O
and  I-PER  O
2nd  I-PER  B-PER
century  I-PER  I-PER
pottery  B-ART  B-ART
.  O  O

Unless  O  O
there  O  O
is  O  O
a  O  O
huge  O  O
problem  O  O
with  O  O
residual  B-ART  O
pottery  I-ART  B-ART
and/or  O  O
intrusive  B-ART  O
tile  I-ART  O
,  O  O
it  O  O
seems  O  O
reasonable  O  O
to  O  O
take  O  O
these  O  O
associations  O  O
more  O  O
or  O  O
less  O  O
at  O  O
face  O  O
value  O  O
and  O  O
to  O  O
suggest  O  O
that  O  O
the  O  O
villa  O  O
must  O  O
have  O  O
been  O  O
in  O  O
existence  O  O
by  O  O
the  O  O
middle  B-PER  O
of  I-PER  O
the  I-PER  O
2nd  I-PER  B-PER
century  I-PER  I-PER
AD  I-PER  I-PER
,  O  O
was  O  O
quite  O  O
probably  O  O
there  O  O
in  O  O
the  O  O
early  B-PER  B-PER
2nd  I-PER  I-PER
century  I-PER  I-PER
and  O  O
could  O  O
have  O  O
originated  O  O
as  O  O
early  O  O
as  O  O
the  O  O
later  B-PER  O
1  I-PER  B-PER
st  I-PER  I-PER
century  I-PER  I-PER
AD  I-PER  I-PER
.  O  O

Alternatively  O  O
,  O  O
some  O  O
of  O  O
the  O  O
tile  B-ART  B-ART
and  O  O
associated  O  O
pottery  B-ART  B-ART
may  O  O
have  O  O
derived  O  O
from  O  O
a  O  O
Rom  B-PER  O
anised  I-PER  O
building  O  O
predating  O  O
the  O  O
known  O  O
villa  O  O
structure  O  O
s  O  O
and  O  O
perhaps  O  O
to  O  O
be  O  O
assigned  O  O
to  O  O
the  O  O
later  O  O
1  B-PER  B-PER
st  I-PER  I-PER
century  I-PER  I-PER
.  O  O

This  O  O
conclusion  O  O
is  O  O
supported  O  O
by  O  O
the  O  O
evidence  O  O
of  O  O
tile  B-ART  B-ART
fragments  I-ART  O
incorporated  O  O
in  O  O
wall  B-CON  B-CON
foundation  I-CON  I-CON
3205  O  O
of  O  O
the  O  O
main  O  O
villa  O  O
building  O  O
,  O  O
suggesting  O  O
the  O  O
presence  O  O
of  O  O
tile  B-ART  O
on  O  O
the  O  O
site  O  O
prior  O  O
to  O  O
the  O  O
construction  O  O
of  O  O
this  O  O
building  O  B-CON
.  O  O

7  O  O
Assessment  O  O
of  O  O
Potential  O  O
and  O  O
further  O  O
work  O  O
7.1  O  O
The  O  O
present  O  O
assemblage  O  O
is  O  O
of  O  O
crucial  O  O
importance  O  O
for  O  O
understanding  O  O
the  O  O
chronology  O  O
of  O  O
the  O  O
site  O  O
.  O  O

It  O  O
is  O  O
otherwise  O  O
limited  O  O
in  O  O
terms  O  O
of  O  O
potential  O  O
for  O  O
providing  O  O
data  O  O
on  O  O
trade  O  O
and  O  O
status  O  O
and  O  O
functional  O  O
aspects  O  O
of  O  O
the  O  O
site  O  O
because  O  O
of  O  O
its  O  O
small  O  O
size  O  O
,  O  O
but  O  O
if  O  O
further  O  O
excavation  O  O
of  O  O
the  O  O
site  O  O
were  O  O
to  O  O
take  O  O
place  O  O
the  O  O
present  O  O
material  O  O
could  O  O
form  O  O
a  O  O
very  O  O
useful  O  O
part  O  O
of  O  O
any  O  O
resulting  O  O
assemblage  O  O
and  O  O
could  O  O
contribute  O  O
to  O  O
the  O  O
understanding  O  O
of  O  O
all  O  O
these  O  O
aspects  O  O
.  O  O

In  O  O
the  O  O
event  O  O
of  O  O
further  O  O
work  O  O
the  O  O
principal  O  O
requirement  O  O
would  O  O
be  O  O
to  O  O
refine  O  O
the  O  O
definition  O  O
and  O  O
recording  O  O
of  O  O
the  O  O
range  O  O
of  O  O
fabrics  O  O
present  O  O
in  O  O
the  O  O
assemblage  O  O
.  O  O

This  O  O
should  O  O
result  O  O
in  O  O
improved  O  O
understanding  O  O
of  O  O
the  O  O
sources  O  O
of  O  O
the  O  O
material  O  O
,  O  O
and  O  O
therefore  O  O
of  O  O
such  O  O
aspects  O  O
as  O  O
trade  O  O
,  O  O
and  O  O
should  O  O
also  O  O
lead  O  O
to  O  O
greater  O  O
precision  O  O
in  O  O
dating  O  O
both  O  O
individual  O  O
groups  O  O
and  O  O
the  O  O
development  O  O
of  O  O
the  O  O
site  O  O
as  O  O
a  O  O
whole  O  O
.  O  O

7.2  O  O
Should  O  O
there  O  O
be  O  O
no  O  O
further  O  O
work  O  O
on  O  O
the  O  O
site  O  O
it  O  O
would  O  O
still  O  O
be  O  O
necessary  O  O
to  O  O
characterise  O  O
the  O  O
fabrics  O  O
in  O  O
more  O  O
detail  O  O
than  O  O
at  O  O
present  O  O
in  O  O
order  O  O
to  O  O
maximise  O  O
the  O  O
potential  O  O
of  O  O
the  O  O
existing  O  O
material  O  O
to  O  O
inform  O  O
discussion  O  O
of  O  O
the  O  O
chronology  O  O
and  O  O
economics  O  O
of  O  O
the  O  O
site  O  O
.  O  O

Of  O  O
this  O  O
total  O  O
four  O  O
fragments  O  O
(  O  O
5.165  O  O
kg  O  O
)  O  O
,  O  O
principally  O  O
two  O  O
bricks  B-ART  B-ART
from  O  O
the  O  O
structure  O  O
in  O  O
Trench  O  O
1977  O  O
,  O  O
were  O  O
of  O  O
post-medieval  B-PER  B-PER
date  O  O
and  O  O
are  O  O
not  O  O
considered  O  O
further  O  O
here  O  O
.  O  O

The  O  O
remaining  O  O
material  O  O
(  O  O
250  O  O
fragments  O  O
,  O  O
22.188  O  O
kg  O  O
)  O  O
was  O  O
of  O  O
Rom  B-PER  B-PER
an  I-PER  I-PER
date  O  O
.  O  O

The  O  O
material  O  O
was  O  O
scanned  O  O
briefly  O  O
by  O  O
context  O  O
group  O  O
and  O  O
divided  O  O
into  O  O
fabrics  O  O
identified  O  O
on  O  O
characteristics  O  O
visible  O  O
to  O  O
the  O  O
naked  O  O
eye  O  O
.  O  O

Approximate  O  O
numbers  O  O
of  O  O
fragments  O  O
rapidly  O  O
assignable  O  O
to  O  O
principal  O  O
tile  B-ART  O
types  O  O
were  O  O
also  O  O
noted  O  O
.  O  O

2  O  O
Fabrics  O  O
2.1  O  O
Three  O  O
main  O  O
tile  B-ART  B-ART
fabrics  O  O
were  O  O
defined  O  O
as  O  O
follows  O  O
(  O  O
with  O  O
quantities  O  O
)  O  O
:  O  O
Fabric  O  O
1  O  O
.  O  O

Smooth  O  O
red-brown  O  O
fabric  O  O
with  O  O
few  O  O
sand  O  O
grains  O  B-ART
.  O  O

108  O  O
fragments  O  O
,  O  O
4069  O  O
g.  O  O
Fabric  O  O
2  O  O
.  O  O

Buff-white  O  O
fabric  O  O
with  O  O
slight-moderate  O  O
sand  B-MAT  O
grains  O  B-ART
.  O  O

39  O  O
fragments  O  O
,  O  O
9793  O  O
g.  O  O
Fabric  O  O
3  O  O
.  O  O

Buff-brown  O  O
sandy  B-MAT  O
fabric  O  O
.  O  O

102  O  O
fragments  O  O
,  O  O
8294  O  O
g.  O  O
Fabric  O  O
4  O  O
.  O  O

Hard  O  O
smooth  O  O
dark  O  O
grey  O  O
fabric  O  O
with  O  O
few  O  O
sand  B-MAT  O
grains  O  B-ART
.  O  O

1  O  O
fragment  O  O
,  O  O
32  O  O
g.  O  O
2.2  O  O
In  O  O
practise  O  O
there  O  O
was  O  O
a  O  O
degree  O  O
of  O  O
overlap  O  O
between  O  O
fabrics  O  O
2  O  O
and  O  O
3  O  O
,  O  O
and  O  O
fabric  O  O
4  O  O
may  O  O
simply  O  O
have  O  O
been  O  O
a  O  O
reduced  O  O
version  O  O
of  O  O
fabric  O  O
1  O  O
.  O  O

Further  O  O
work  O  O
would  O  O
help  O  O
to  O  O
refine  O  O
these  O  O
definitions  O  O
and  O  O
confirm  O  O
their  O  O
validity  O  O
.  O  O

2.3  O  O
The  O  O
relatively  O  O
few  O  O
fragments  O  O
of  O  O
fabric  O  O
2  O  O
included  O  O
a  O  O
group  O  O
of  O  O
six  O  O
large  O  O
pieces  O  O
in  O  O
context  O  O
2712  O  O
,  O  O
which  O  O
together  O  O
amounted  O  O
to  O  O
38.6  O  O
%  O  O
by  O  O
weight  O  O
of  O  O
the  O  O
total  O  O
tile  B-ART  O
from  O  O
the  O  O
site  O  O
.  O  O

Fabric  O  O
1  O  O
constituted  O  O
43.2  O  O
%  O  O
of  O  O
the  O  O
tile  B-ART  O
by  O  O
number  O  O
but  O  O
only  O  O
18.3  O  O
%  O  O
by  O  O
weight  O  O
.  O  O

This  O  O
is  O  O
partly  O  O
because  O  O
the  O  O
weight  O  O
figures  O  O
are  O  O
skewed  O  O
by  O  O
the  O  O
large  O  O
fragments  O  O
just  O  O
mentioned  O  O
,  O  O
but  O  O
also  O  O
reflects  O  O
the  O  O
fact  O  O
that  O  O
both  O  O
fabrics  O  O
2  O  O
and  O  O
3  O  O
appeared  O  O
to  O  O
be  O  O
used  O  O
for  O  O
tegulae  B-ART  O
of  O  O
significantly  O  O
above  O  O
average  O  O
thickness  O  O
,  O  O
with  O  O
the  O  O
result  O  O
that  O  O
even  O  O
small  B-ART  O
tegula  I-ART  O
fragments  I-ART  O
in  O  O
these  O  O
fabrics  O  O
tended  O  O
to  O  O
be  O  O
quite  O  O
heavy  O  O
.  O  O

The  O  O
sample  O  O
size  O  O
is  O  O
such  O  O
that  O  O
the  O  O
significance  O  O
of  O  O
this  O  O
should  O  O
not  O  O
be  O  O
pressed  O  O
too  O  O
far  O  O
,  O  O
however  O  O
.  O  O

3  O  O
Types  O  O
3.1  O  O
Only  O  O
tegulae  B-ART  O
and  O  O
imbrices  B-ART  O
are  O  O
represented  O  O
in  O  O
the  O  O
assemblage  O  O
,  O  O
there  O  O
was  O  O
no  O  O
evidence  O  O
for  O  O
flue  B-ART  O
tile  I-ART  O
s  I-ART  O
of  O  O
any  O  O
kind  O  O
here  O  O
.  O  O

Small  O  O
fragments  O  O
of  O  O
flat  B-ART  O
tiles  I-ART  O
might  O  O
have  O  O
been  O  O
missed  O  O
amongst  O  O
the  O  O
thick  O  O
fabric  O  O
2  O  O
and  O  O
3  O  O
tegulae  B-ART  O
,  O  O
but  O  O
this  O  O
is  O  O
not  O  O
thought  O  O
very  O  O
likely  O  O
.  O  O

Eighty-nine  O  O
fragments  O  O
were  O  O
preliminarily  O  O
assigned  O  O
to  O  O
tile  O  O
type  O  O
,  O  O
of  O  O
which  O  O
60  O  O
were  O  O
tegulae  B-ART  O
and  O  O
29  O  O
imbrices  B-ART  O
:  O  O
the  O  O
numbers  O  O
of  O  O
tile  B-ART  O
s  I-ART  O
represented  O  O
by  O  O
these  O  O
fragments  O  O
is  O  O
unknown  O  O
.  O  O

The  O  O
roughly  O  O
2:1  O  O
tegula  B-ART  O
:  O  O
imbrex  B-ART  O
ratio  O  O
is  O  O
observed  O  O
approximately  O  O
in  O  O
all  O  O
of  O  O
the  O  O
three  O  O
main  O  O
fabrics  O  O
(  O  O
fabric  O  O
1  O  O
21:10  O  O
,  O  O
fabric  O  O
2  O  O
10:5  O  O
,  O  O
fabric  O  O
3  O  O
29:13  O  O
)  O  O
.  O  O

As  O  O
already  O  O
indicated  O  O
,  O  O
fabrics  O  O
2  O  O
and  O  O
3  O  O
are  O  O
notable  O  O
for  O  O
their  O  O
use  O  O
in  O  O
very  O  O
substantial  O  O
tegulae  B-ART  O
.  O  O

19  O  O
mm  O  O
and  O  O
a  O  O
range  O  O
of  O  O
thicknesses  O  O
for  O  O
fabric  O  O
2  O  O
and  O  O
3  O  O
tegulae  B-ART  O
from  O  O
26-36  O  O
mm  O  O
.  O  O

The  O  O
only  O  O
other  O  O
measurable  O  O
dimension  O  O
was  O  O
a  O  O
fabric  O  O
2  O  O
tegula  B-ART  O
width  O  O
of  O  O
ca  O  O
.  O  O

330  O  O
mm  O  O
.  O  O

4  O  O
Context  O  O
and  O  O
Dating  O  O
4.1  O  O
The  O  O
tile  O  O
derived  O  O
from  O  O
33  O  O
contexts  O  O
in  O  O
