Word  actual_tag  prediction
archive  O  O
is  O  O
held  O  O
by  O  O
Archaeological  O  O
Services  O  O
WYAS  O  O
although  O  O
it  O  O
is  O  O
anticipated  O  O
that  O  O
it  O  O
may  O  O
eventually  O  O
be  O  O
lodged  O  O
with  O  O
the  O  O
Archaeology  O  O
Data  O  O
Service  O  O
(  O  O
ADS  O  O
)  O  O
.  O  O

Brief  O  O
details  O  O
may  O  O
also  O  O
be  O  O
forwarded  O  O
for  O  O
inclusion  O  O
on  O  O
the  O  O
English  O  O
Heritage  O  O
Geophysical  O  O
Survey  O  O
Database  O  O
after  O  O
the  O  O
contents  O  O
of  O  O
the  O  O
report  O  O
are  O  O
deemed  O  O
to  O  O
be  O  O
in  O  O
the  O  O
public  O  O
domain  O  O
(  O  O
i.e  O  O
.  O  O

available  O  O
for  O  O
consultation  O  O
in  O  O
the  O  O
relevant  O  O
Sites  O  O
and  O  O
Monument  O  O
Record  O  O
Office  O  O
)  O  O
.  O  O

OS  O  O
Licence  O  O
No  O  O
.  O  O

076465  O  O
(  O  O
LA  O  O
)  O  O
.  O  O

&  O  O
#  O  O
63721  O  O
;  O  O
Crown  O  O
Copyright  O  O
.  O  O

OS  O  O
Licence  O  O
No  O  O
.  O  O

076465  O  O
(  O  O
LA  O  O
)  O  O
.  O  O

&  O  O
#  O  O
63721  O  O
;  O  O
Crown  O  O
Copyright  O  O
.  O  O

The  O  O
fieldwork  O  O
forms  O  O
part  O  O
of  O  O
a  O  O
series  O  O
of  O  O
evaluations  O  O
which  O  O
were  O  O
added  O  O
to  O  O
the  O  O
larger  O  O
programme  O  O
of  O  O
archaeological  O  O
investigations  O  O
excavated  O  O
in  O  O
1997  B-PER  B-PER
along  O  O
the  O  O
line  O  O
of  O  O
the  O  O
future  O  O
Channel  O  O
Tunnel  O  O
Rail  O  O
Link  O  O
.  O  O

The  O  O
aim  O  O
was  O  O
to  O  O
assess  O  O
the  O  O
effect  O  O
of  O  O
construction  O  O
of  O  O
the  O  O
new  O  O
railway  O  O
upon  O  O
the  O  O
cultural  O  O
heritage  O  O
.  O  O

Archaeological  O  O
features  O  O
of  O  O
recent  O  O
date  O  O
were  O  O
recorded  O  O
in  O  O
four  O  O
(  O  O
3305TT  O  O
-  O  O
3308TT  O  O
)  O  O
of  O  O
the  O  O
nine  O  O
trial  O  O
trenches  O  O
.  O  O

An  O  O
undated  O  B-ART
stone  B-MAT  I-ART
wall  B-CON  B-CON
foundation  I-CON  I-CON
and  O  I-CON
ditch  B-CON  I-CON
were  O  O
located  O  O
in  O  O
trench  O  O
3311  O  O
TT  O  O
.  O  O

Two  O  O
sherds  B-ART  B-ART
of  O  O
medieval  B-PER  B-PER
pottery  B-ART  B-ART
and  O  O
a  O  O
struck  B-ART  B-ART
flint  I-ART  I-ART
were  O  O
also  O  O
recovered  O  O
.  O  O

NON-TECHNICAL  O  O
SUMMARY  O  O
1.1  O  O
This  O  O
report  O  O
presents  O  O
the  O  O
results  O  O
of  O  O
an  O  O
archaeological  O  O
watching  O  O
brief  O  O
undertaken  O  O
by  O  O
AOC  O  O
Archaeology  O  O
Group  O  O
on  O  O
behalf  O  O
of  O  O
Angus  B-LOC  O
Council  O  O
during  O  O
ground-breaking  O  O
works  O  O
for  O  O
a  O  O
wall  O  B-CON
foundation  O  I-CON
trench  O  I-CON
adjacent  O  O
to  O  O
the  O  O
A935  B-LOC  O
Brechin  I-LOC  O
to  I-LOC  O
Montrose  I-LOC  B-LOC
Road  I-LOC  I-LOC
,  I-LOC  I-LOC
Angus  I-LOC  I-LOC
(  O  O
Figure  O  O
1  O  O
)  O  O
.  O  O

The  O  O
archaeological  O  O
works  O  O
were  O  O
designed  O  O
to  O  O
satisfy  O  O
the  O  O
requirements  O  O
of  O  O
the  O  O
local  O  O
planning  O  O
authority  O  O
,  O  O
Angus  B-LOC  O
Council  O  O
,  O  O
as  O  O
advised  O  O
by  O  O
the  O  O
Aberdeenshire  B-LOC  O
Council  O  O
Archaeology  O  O
Service  O  O
(  O  O
ACAS  O  O
)  O  O
and  O  O
are  O  O
in  O  O
accordance  O  O
with  O  O
the  O  O
principles  O  O
inherent  O  O
in  O  O
NPPG  O  O
5  O  O
(  O  O
Scottish  O  O
Office  O  O
1994  O  B-PER
)  O  O
and  O  O
PAN  O  O
42  O  O
(  O  O
Scottish  O  O
Office  O  O
1994a  O  O
)  O  O
.  O  O

1.2  O  O
The  O  O
watching  O  O
brief  O  O
was  O  O
conducted  O  O
on  O  O
5th  O  O
March  O  O
2007  B-PER  O
.  O  O

No  O  O
significant  O  O
archaeological  O  O
features  O  O
or  O  O
artefacts  O  O
were  O  O
uncovered  O  O
.  O  O

2  O  O
.  O  O

INTRODUCTION  O  O
2.1  O  O
Planning  O  O
background  O  O
2.1.1  O  O
An  O  O
archaeological  O  O
watching  O  O
brief  O  O
was  O  O
required  O  O
by  O  O
Angus  O  O
Council  O  O
during  O  O
groundbreaking  O  O
works  O  O
for  O  O
a  O  O
foundation  O  O
trench  O  O
adjacent  O  O
to  O  O
the  O  O
A935  B-LOC  O
Brechin  I-LOC  O
to  I-LOC  O
Montrose  I-LOC  B-LOC
Road  I-LOC  I-LOC
,  I-LOC  I-LOC
Angus  I-LOC  I-LOC
(  O  O
Figure  O  O
1  O  O
)  O  O
.  O  O

The  O  O
local  O  O
authority  O  O
,  O  O
Angus  B-LOC  O
Council  O  O
,  O  O
is  O  O
advised  O  O
by  O  O
Aberdeenshire  B-LOC  O
Council  O  O
Archaeology  O  O
Service  O  O
(  O  O
ACAS  O  O
)  O  O
with  O  O
the  O  O
required  O  O
works  O  O
being  O  O
in  O  O
accord  O  O
with  O  O
NPPG  O  O
5  O  O
(  O  O
SOEnd  O  O
1994  O  B-PER
)  O  O
and  O  O
PAN  O  O
42  O  O
(  O  O
SOEnd  O  O
1994a  O  O
)  O  O
.  O  O

2.2  O  O
Location  O  O
2.2.1  O  O
The  O  O
development  O  O
site  O  O
is  O  O
located  O  O
between  O  O
Brechin  B-LOC  O
and  O  O
Montrose  B-LOC  O
,  I-LOC  O
Angus  I-LOC  O
adjacent  O  O
to  O  O
the  O  O
A935  B-LOC  O
(  O  O
NGR  O  O
:  O  O
NO  O  O
67637  O  O
59698  O  O
)  O  O
(  O  O
Figure  O  O
1  O  O
)  O  O
.  O  O

The  O  O
site  O  O
is  O  O
situated  O  O
in  O  O
an  O  O
area  O  O
of  O  O
agricultural  O  O
farmland  O  O
and  O  O
approximately  O  O
300m  O  O
from  O  O
the  O  O
House  O  O
of  O  O
Dun  O  O
estate  O  O
,  O  O
property  O  O
of  O  O
the  O  O
National  O  O
Trust  O  O
for  O  O
Scotland  O  O
.  O  O

2.3  O  O
Archaeological  O  O
background  O  O
2.3.1  O  O
The  O  O
area  O  O
surrounding  O  O
the  O  O
development  O  O
site  O  O
represents  O  O
a  O  O
rich  O  O
archaeological  O  O
landscape  O  O
.  O  O

The  O  O
House  O  O
of  O  O
Dun  O  O
and  O  O
its  O  O
estate  O  O
are  O  O
within  O  O
close  O  O
proximity  O  O
to  O  O
the  O  O
development  O  O
site  O  O
containing  O  O
a  O  O
Georgian  O  O
Family  O  O
House  O  O
with  O  O
extensive  O  O
gardens  O  O
and  O  O
woodland  O  O
.  O  O

3  O  O
.  O  O

OBJECTIVES  O  O
3.1  O  O
The  O  O
objectives  O  O
of  O  O
the  O  O
archaeological  O  O
watching  O  O
brief  O  O
were  O  O
:  O  O
i.  O  O
to  O  O
monitor  O  O
ground-breaking  O  O
works  O  O
associated  O  O
with  O  O
the  O  O
development  O  O
and  O  O
to  O  O
prevent  O  O
the  O  O
destruction  O  O
of  O  O
significant  O  O
archaeological  O  O
features  O  O
prior  O  O
to  O  O
their  O  O
recording  O  O
;  O  O
ii  O  O
.  O  O

METHOD  O  O
4.1  O  O
Stripping  O  O
and  O  O
excavation  O  O
4.1.1  O  O
The  O  O
entire  O  O
area  O  O
of  O  O
trenching  O  O
(  O  O
c.  O  O
42  O  O
m2  O  O
)  O  O
was  O  O
machine  O  O
stripped  O  O
using  O  O
a  O  O
JCB  O  O
backhoe  O  O
loader  O  O
equipped  O  O
with  O  O
a  O  O
toothless  O  O
bucket  O  O
(  O  O
width  O  O
:  O  O
c.  O  O
0.60  O  O
m  O  O
)  O  O
under  O  O
constant  O  O
archaeological  O  O
direction  O  O
.  O  O

All  O  O
stripping  O  O
was  O  O
undertaken  O  O
according  O  O
to  O  O
AOC  O  O
Archaeology  O  O
Group  O  O
's  O  O
standard  O  O
operating  O  O
procedures  O  O
.  O  O

Machine  O  O
excavation  O  O
was  O  O
carried  O  O
out  O  O
in  O  O
shallow  O  O
spits  O  B-CON
and  O  O
ceased  O  O
on  O  O
the  O  O
first  O  O
significant  O  O
archaeological  O  O
horizon  O  O
or  O  O
natural  O  O
subsoil  O  O
.  O  O

4.1.2  O  O
All  O  O
significant  O  O
archaeological  O  O
features  O  O
were  O  O
cleaned  O  O
and  O  O
fully  O  O
defined  O  O
and  O  O
were  O  O
fully  O  O
excavated  O  O
and  O  O
recorded  O  O
in  O  O
order  O  O
to  O  O
determine  O  O
their  O  O
character  O  O
,  O  O
function  O  O
,  O  O
condition  O  O
,  O  O
nature  O  O
and  O  O
date  O  O
.  O  O

4.1.3  O  O
Finds  O  O
and  O  O
archaeological  O  O
features  O  O
readily  O  O
demonstrable  O  O
as  O  O
being  O  O
of  O  O
19th  B-PER  B-PER
or  I-PER  I-PER
20th  I-PER  I-PER
century  I-PER  I-PER
date  O  O
were  O  O
not  O  O
considered  O  O
archaeologically  O  O
significant  O  O
.  O  O

4.1.4  O  O
A  O  O
photographic  O  O
record  O  O
of  O  O
all  O  O
invasive  O  O
works  O  O
was  O  O
compiled  O  O
(  O  O
Appendix  O  O
2  O  O
)  O  O
.  O  O

5  O  O
.  O  O

RESULTS  O  O
5.1  O  O
Introduction  O  O
5  O  O
.  O  O

1.1  O  O
The  O  O
archaeological  O  O
watching  O  O
brief  O  O
was  O  O
undertaken  O  O
on  O  O
5th  O  O
March  O  O
2007  B-PER  O
in  O  O
fine  O  O
weather  O  O
conditions  O  O
.  O  O

The  O  O
foundation  O  O
trench  O  O
was  O  O
excavated  O  O
to  O  O
c.  O  O
0.30  O  O
-  O  O
0.40  O  O
m.  O  O
The  O  O
area  O  O
of  O  O
excavation  O  O
covered  O  O
c.  O  O
42  O  O
m^2  O  O
.  O  O

5.2  O  O
Soils  O  O
5.2.1  O  O
Due  O  O
to  O  O
the  O  O
shallow  O  O
depth  O  O
of  O  O
the  O  O
foundation  O  O
trench  O  O
only  O  O
the  O  O
topsoil  O  O
was  O  O
visible  O  O
,  O  O
consisting  O  O
of  O  O
a  O  O
loose  O  O
dark  O  O
brown  O  O
plough-soil  O  O
with  O  O
no  O  O
obvious  O  O
inclusions  O  O
.  O  O

5.3  O  O
Archaeological  O  O
Observations  O  O
5.3.1  O  O
Excavated  O  O
area  O  O
contains  O  O
no  O  O
significant  O  O
archaeological  O  O
remains  O  O
.  O  O

Occasional  O  O
sandstone  B-MAT  O
`  O  O
blocks  B-ART  B-CON
'  O  O
were  O  O
encountered  O  O
but  O  O
it  O  O
is  O  O
believed  O  O
that  O  O
they  O  O
are  O  O
remnants  B-CON  O
of  I-CON  O
the  I-CON  O
no  I-CON  O
longer  I-CON  O
extant  I-CON  O
wall  I-CON  O
;  O  O
no  O  O
structure  O  O
or  O  O
regularity  O  O
could  O  O
be  O  O
observed  O  O
.  O  O

Trench  O  O
stratigraphy  O  O
could  O  O
not  O  O
be  O  O
ascertained  O  O
as  O  O
the  O  O
trench  O  O
depth  O  O
did  O  O
not  O  O
cut  O  O
beneath  O  O
the  O  O
topsoil  O  O
.  O  O

CONCLUSION  O  O
AND  O  O
RECOMMENDATIONS  O  O
6.1  O  O
The  O  O
watching  O  O
brief  O  O
on  O  O
ground-breaking  O  O
works  O  O
found  O  O
no  O  O
significant  O  O
archaeological  O  O
features  O  O
or  O  O
artefacts  O  O
.  O  O

Sandstone  B-MAT  O
`  O  O
blocks  B-ART  B-CON
'  O  O
were  O  O
observed  O  O
but  O  O
are  O  O
believed  O  O
to  O  O
be  O  O
from  O  O
the  O  O
no  B-CON  O
longer  I-CON  O
extant  I-CON  O
wall  I-CON  O
.  O  O

6.2  O  O
Given  O  O
the  O  O
above  O  O
findings  O  O
,  O  O
the  O  O
significant  O  O
balance  O  O
of  O  O
probability  O  O
is  O  O
that  O  O
the  O  O
development  O  O
area  O  O
is  O  O
archaeologically  O  O
sterile  O  O
.  O  O

No  O  O
further  O  O
archaeological  O  O
works  O  O
are  O  O
considered  O  O
necessary  O  O
.  O  O

7  O  O
.  O  O

REFERENCES  O  O
SOEnd  O  O
1994  B-PER  B-PER
National  O  O
Planning  O  O
Policy  O  O
Guideline  O  O
5  O  O
,  O  O
Archaeology  O  O
and  O  O
Planning  O  O
.  O  O

Scottish  O  O
Office  O  O
Environment  O  O
Department  O  O
.  O  O

SOEnd  O  O
1994a  O  O
Planning  O  O
advice  O  O
Note  O  O
42  O  O
,  O  O
Archaeology  O  O
and  O  O
Planning  O  O
.  O  O

Scottish  O  O
Office  O  O
Environment  O  O
Department  O  O
.  O  O

Crown  O  O
copyright  O  O
.  O  O

AOC  O  O
Archaeology  O  O
C  O  O
:  O  O
ItotT  O  O
Group  O  O
.  O  O

Edgefield  O  O
Industrial  O  O
Estate  O  O
,  O  O
Loanhead  B-LOC  O
,  I-LOC  O
Midlothian  I-LOC  O
,  O  O
EH  O  O
20  O  O
9SY  O  O
.  O  O

OS  O  O
License  O  O
no  O  O
.  O  O

Licence  O  O
No  O  O
.  O  O

100021186  O  O
.  O  O

Figure  O  O
2  O  O
:  O  O
Location  O  O
plan  O  O
of  O  O
development  O  O
site  O  O
(  O  O
highlighted  O  O
)  O  O
Scale  O  O
:  O  O
1:2500  O  O
Figure  O  O
3  O  O
:  O  O
Plan  O  O
of  O  O
site  O  O
,  O  O
showing  O  O
areas  O  O
and  O  O
features  O  O
observed  O  O
during  O  O
watching  O  O
brief  O  O
PLATES  O  O
Plate  O  O
1  O  O
:  O  O
Site  O  O
before  O  O
commencement  O  O
of  O  O
work  O  O
,  O  O
looking  O  O
north  O  O
Plate  O  O
2  O  O
:  O  O
Proposed  O  O
entranceway  O  O
prior  O  O
to  O  O
excavation  O  O
and  O  O
after  O  O
removal  O  B-PER
of  O  O
railings  O  O
and  O  O
shrubs  O  O
,  O  O
looking  O  O
east  O  O
northeast  O  O
Plate  O  O
3  O  O
:  O  O
Area  O  O
stripped  O  O
of  O  O
topsoil  O  O
close  O  O
to  O  O
west  O  O
corner  O  O
of  O  O
site  O  O
,  O  O
looking  O  O
east  O  O
Plate  O  O
4  O  O
:  O  O
Entranceway  O  O
after  O  O
excavation  O  O
but  O  O
before  O  O
laying  O  O
of  O  O
hardcore  O  O
Plate  O  O
5  O  O
:  O  O
West  O  O
facing  O  O
section  O  O
at  O  O
entranceway  O  O
,  O  O
looking  O  O
northwest  O  O
Plate  O  O
6  O  O
:  O  O
Excavation  O  O
of  O  O
waterlogged  O  O
area  O  O
to  O  O
western  O  O
side  O  O
of  O  O
site  O  O
,  O  O
showing  O  O
natural  O  O
substratum  O  O
.  O  O

Disturbed  O  O
area  O  O
to  O  O
left  O  O
and  O  O
rear  O  O
of  O  O
picture  O  O
Plate  O  O
7  O  O
:  O  O
South  O  O
facing  O  O
section  O  O
of  O  O
service  O  O
trench  O  O
in  O  O
northwest  O  O
corner  O  O
,  O  O
looking  O  O
north  O  O
(  O  O
c  O  O
)  O  O
ULAS  O  O
Report  O  O
No  O  O
.  O  O

The  O  O
site  O  O
lies  O  O
within  O  O
the  O  O
medieval  B-PER  B-PER
and  I-PER  O
post-medieval  I-PER  B-PER
settlement  O  O
core  O  O
of  O  O
Market  B-LOC  O
Bosworth  I-LOC  O
.  O  O

The  O  O
site  O  O
was  O  O
once  O  O
part  O  O
of  O  O
the  O  O
cattle  B-SPE  O
market  O  O
.  O  O

Archaeological  O  O
work  O  O
had  O  O
been  O  O
carried  O  O
out  O  O
on  O  O
the  O  O
neighbouring  O  O
site  O  O
to  O  O
the  O  O
east  O  O
,  O  O
known  O  O
as  O  O
the  O  O
Cattle  B-LOC  O
Market  I-LOC  O
site  I-LOC  O
.  O  O

This  O  O
evaluation  O  O
and  O  O
subsequent  O  O
excavation  O  O
recorded  O  O
archaeological  O  O
features  O  O
from  O  O
several  O  O
periods  O  O
,  O  O
including  O  O
Iron  B-PER  B-PER
Age  I-PER  I-PER
and  O  O
Roman  B-PER  B-PER
activity  O  O
and  O  O
medieval  B-PER  B-PER
boundary  B-CON  O
ditches  I-CON  B-CON
.  O  O

The  O  O
watching  O  O
brief  O  O
revealed  O  O
no  O  O
archaeological  O  O
features  O  O
or  O  O
finds  O  O
relating  O  O
to  O  O
archaeological  O  O
features  O  O
.  O  O

The  O  O
archive  O  O
will  O  O
be  O  O
deposited  O  O
with  O  O
Leicestershire  B-LOC  B-LOC
County  O  O
Council  O  O
,  O  O
Heritage  O  O
Services  O  O
with  O  O
accession  O  O
number  O  O
X.A209  O  O
.  O  O

2005  B-PER  B-PER
.  O  O

Introduction  O  O
University  O  O
of  O  O
Leicester  B-LOC  B-LOC
Archaeological  O  O
Services  O  O
(  O  O
ULAS  O  O
)  O  O
were  O  O
commissioned  O  O
by  O  O
Market  B-LOC  O
Bosworth  I-LOC  O
Parish  O  O
Council  O  O
to  O  O
carry  O  O
out  O  O
a  O  O
watching  O  O
brief  O  O
during  O  O
the  O  O
creation  O  O
of  O  O
a  O  O
new  O  O
car  O  O
park  O  O
on  O  O
land  O  O
at  O  O
The  B-LOC  B-LOC
Black  I-LOC  I-LOC
Horse  I-LOC  I-LOC
,  I-LOC  O
17  I-LOC  O
,  I-LOC  O
Market  I-LOC  O
Place  I-LOC  O
,  I-LOC  O
Market  I-LOC  O
Bosworth  I-LOC  O
,  I-LOC  O
Leicestershire  I-LOC  B-LOC
(  O  O
NGR  O  O
SK  O  O
406  O  O
030  O  O
)  O  O
.  O  O

Archaeological  O  O
work  O  O
was  O  O
required  O  O
as  O  O
a  O  O
condition  O  O
of  O  O
the  O  O
planning  O  O
permission  O  O
granted  O  O
by  O  O
Leicestershire  B-LOC  B-LOC
County  O  O
Council  O  O
(  O  O
planning  O  O
application  O  O
No  O  O
.  O  O

04/00892/COU  O  O
)  O  O
.  O  O

The  O  O
site  O  O
lies  O  O
within  O  O
the  O  O
medieval  B-PER  B-PER
and  O  O
post-medieval  B-PER  B-PER
settlement  O  O
core  O  O
of  O  O
Market  B-LOC  O
Bosworth  I-LOC  O
and  O  O
the  O  O
planned  O  O
development  O  O
of  O  O
the  O  O
new  O  O
car  O  O
park  O  O
was  O  O
seen  O  O
to  O  O
have  O  O
the  O  O
potential  O  O
to  O  O
have  O  O
a  O  O
damaging  O  O
impact  O  O
on  O  O
any  O  O
archaeological  O  O
remains  O  O
if  O  O
present  O  O
.  O  O

The  O  O
site  O  O
lies  O  O
adjacent  O  O
to  O  O
the  O  O
Cattle  B-LOC  O
Market  I-LOC  O
site  O  O
,  O  O
where  O  O
archaeological  O  O
work  O  O
was  O  O
carried  O  O
out  O  O
on  O  O
behalf  O  O
of  O  O
Cadeby  O  O
Homes  O  O
by  O  O
ULAS  O  O
in  O  O
1996  B-PER  B-PER
.  O  O

The  O  O
work  O  O
here  O  O
recorded  O  O
a  O  O
prehistoric  B-PER  B-PER
pit  B-CON  B-CON
,  O  O
a  O  O
Roman  B-PER  B-PER
ditch  B-CON  B-CON
and  O  O
medieval  B-PER  B-PER
ditches  B-CON  B-CON
,  O  O
which  O  O
were  O  O
most  O  O
likely  O  O
property  O  O
boundaries  O  O
.  O  O

Other  O  O
undated  O  O
postholes  B-CON  B-CON
were  O  O
also  O  O
observed  O  O
.  O  O

(  O  O
Gossip  O  O
1996  B-PER  B-PER
)  O  O
.  O  O

Prehistoric  B-PER  B-PER
and  O  I-PER
Roman  B-PER  I-PER
discoveries  O  O
had  O  O
been  O  O
made  O  O
in  O  O
the  O  O
past  O  O
around  O  O
the  O  O
town  O  O
,  O  O
including  O  O
a  O  O
Roman  B-PER  B-PER
Villa  O  O
just  O  O
to  O  O
the  O  O
north  O  O
of  O  O
the  O  O
town  O  O
(  O  O
NGR  O  O
SK  O  O
406  O  O
035  O  O
)  O  O
and  O  O
possible  O  O
Bronze  B-PER  B-PER
Age  I-PER  I-PER
ring  B-CON  B-CON
ditches  I-CON  I-CON
at  O  O
Bosworth  B-LOC  B-LOC
Park  I-LOC  I-LOC
(  O  O
NGR  O  O
SK  O  O
411  O  O
030  O  O
)  O  O
.  O  O

The  O  O
work  O  O
involved  O  O
the  O  O
removal  O  O
of  O  O
existing  O  O
concrete  O  O
and  O  O
the  O  O
excavation  O  O
of  O  O
formation  O  O
layers  O  O
for  O  O
hardcore  O  O
and  O  O
an  O  O
asphalt  O  O
surface  O  O
.  O  O

It  O  O
was  O  O
also  O  O
planned  O  O
to  O  O
excavate  O  O
an  O  O
entranceway  O  O
into  O  O
the  O  O
car  O  O
park  O  O
from  O  O
Rectory  B-LOC  B-LOC
Lane  I-LOC  I-LOC
.  O  O

This  O  O
would  O  O
involve  O  O
the  O  O
removal  O  O
of  O  O
the  O  O
existing  O  O
railings  O  O
and  O  O
shrubbery  O  B-ART
and  O  O
the  O  O
grading  O  O
of  O  O
the  O  O
ground  O  O
surface  O  O
from  O  O
the  O  O
pathway  O  O
on  O  O
Rectory  B-LOC  B-LOC
Lane  I-LOC  I-LOC
into  O  O
the  O  O
car  O  O
park  O  O
.  O  O

There  O  O
were  O  O
also  O  O
a  O  O
number  O  O
of  O  O
service  O  O
trenches  O  O
to  O  O
be  O  O
excavated  O  O
.  O  O

The  O  O
Planning  O  O
Archaeologist  O  O
at  O  O
the  O  O
Historic  O  O
and  O  O
Natural  O  O
Environment  O  O
Team  O  O
,  O  O
Leicestershire  B-LOC  B-LOC
County  O  O
Council  O  O
prepared  O  O
a  O  O
Brief  O  O
For  O  O
An  O  O
Archaeological  O  O
Watching  O  O
Brief  O  O
for  O  O
the  O  O
site  O  O
dated  O  O
30th  O  O
September  O  O
2004  B-PER  B-PER
(  O  O
Appendix  O  O
)  O  O
.  O  O

This  O  O
document  O  O
detailed  O  O
the  O  O
need  O  O
for  O  O
a  O  O
watching  O  O
brief  O  O
during  O  O
the  O  O
ground-works  O  O
.  O  O

(  O  O
c  O  O
)  O  O
ULAS  O  O
Report  O  O
No  O  O
.  O  O

It  O  O
consists  O  O
of  O  O
an  O  O
area  O  O
of  O  O
c.730  O  O
square  O  O
metres  O  O
.  O  O

Prior  O  O
to  O  O
the  O  O
development  O  O
the  O  O
land  O  O
consisted  O  O
of  O  O
a  O  O
concreted  O  O
surface  O  O
,  O  O
partially  O  O
enclosed  O  O
by  O  O
fencing  O  O
and  O  O
railings  O  O
(  O  O
Plate  O  O
2  O  O
)  O  O
.  O  O

The  O  O
Ordnance  O  O
Survey  O  O
Geological  O  O
Survey  O  O
of  O  O
Great  O  B-LOC
Britain  O  I-LOC
(  O  O
Solid  O  O
and  O  O
Drift  O  O
)  O  O
Sheet  O  O
155  O  O
indicates  O  O
that  O  O
the  O  O
underlying  O  O
geology  O  O
is  O  O
likely  O  O
to  O  O
consist  O  O
of  O  O
glacial  O  O
sand  O  O
and  O  O
gravel  O  O
overlying  O  O
Mercia  O  B-LOC
Mudstone  O  I-LOC
.  O  O

The  O  O
land  O  O
lies  O  O
at  O  O
a  O  O
height  O  O
of  O  O
c.  O  O
129m  O  O
OD  O  O
.  O  O

Figure  O  O
1  O  O
:  O  O
Location  O  O
map  O  O
of  O  O
Market  B-LOC  O
Bosworth  I-LOC  O
.  O  O

OS  O  O
Map  O  O
Landranger  O  O
140  O  O
:  O  O
Leicester  B-LOC  B-LOC
,  O  O
Coventry  B-LOC  O
&  O  O
Rugby  B-LOC  O
Scale  O  B-PER
1:50  O  I-PER
000  O  I-PER
(  O  O
c  O  O
)  O  O
Crown  O  O
Copyright  O  O
.  O  O

Licence  O  O
No  O  O
.  O  O

100021186  O  O
.  O  O

Aims  O  O
and  O  O
Methods  O  O
The  O  O
purpose  O  O
of  O  O
the  O  O
watching  O  O
brief  O  O
was  O  O
to  O  O
ascertain  O  O
whether  O  O
archaeological  O  O
deposits  O  O
were  O  O
present  O  O
.  O  O

If  O  O
so  O  O
,  O  O
the  O  O
character  O  O
,  O  O
extent  O  O
and  O  O
date  O  O
range  O  O
of  O  O
any  O  O
deposits  O  O
identified  O  O
would  O  O
be  O  O
established  O  O
,  O  O
in  O  O
order  O  O
to  O  O
assess  O  O
their  O  O
significance  O  O
.  O  O

Recording  O  O
of  O  O
these  O  O
deposits  O  O
would  O  O
be  O  O
carried  O  O
out  O  O
as  O  O
appropriate  O  O
,  O  O
and  O  O
an  O  O
archive  O  O
and  O  O
this  O  O
report  O  O
produced  O  O
.  O  O

The  O  O
(  O  O
c  O  O
)  O  O
ULAS  O  O
Report  O  O
No  O  O
.  O  O

An  O  O
archaeologist  O  O
visited  O  O
the  O  O
site  O  O
on  O  O
24th  O  O
,  O  O
28th  O  O
and  O  O
30th  O  O
November  O  O
and  O  O
the  O  O
6th  O  O
December  O  O
2005  B-PER  B-PER
and  O  O
ground-works  O  O
associated  O  O
with  O  O
the  O  O
development  O  O
were  O  O
observed  O  O
(  O  O
Figure  O  O
.  O  O

3  O  O
)  O  O
.  O  O

The  O  O
spoil  O  O
heaps  O  O
were  O  O
also  O  O
examined  O  O
for  O  O
archaeological  O  O
finds  O  O
.  O  O

Figure  O  O
2  O  O
:  O  O
Location  O  O
plan  O  O
of  O  O
development  O  O
site  O  O
(  O  O
highlighted  O  O
)  O  O
.  O  O

Scale  O  O
:  O  O
1:2500  O  O
Results  O  O
The  O  O
site  O  O
was  O  O
initially  O  O
visited  O  O
on  O  O
23/11/05  B-PER  O
and  O  O
the  O  O
excavation  O  O
of  O  O
the  O  O
entranceway  O  O
from  O  O
Rectory  B-LOC  B-LOC
Lane  I-LOC  I-LOC
into  O  O
the  O  O
car  O  O
park  O  O
was  O  O
observed  O  O
.  O  O

This  O  O
required  O  O
the  O  O
removal  O  O
of  O  O
small  O  O
shrubs  O  O
and  O  O
a  O  O
large  O  O
set  O  O
of  O  O
railings  O  O
,  O  O
with  O  O
their  O  O
footings  O  O
,  O  O
and  O  O
the  O  O
removal  O  O
of  O  O
a  O  O
substantial  O  O
amount  O  O
of  O  O
soil  O  O
and  O  O
natural  O  O
clay  O  O
.  O  O

The  O  O
depth  O  O
of  O  O
the  O  O
excavation  O  O
at  O  O
the  O  O
front  O  O
of  O  O
Rectory  B-LOC  B-LOC
Lane  I-LOC  I-LOC
was  O  O
approximately  O  O
0.8m  O  O
,  O  O
which  O  O
rose  O  O
up  O  O
in  O  O
a  O  O
1:10  O  O
slope  O  O
onto  O  O
the  O  O
main  O  O
car  O  O
park  O  O
area  O  O
for  O  O
10m  O  O
(  O  O
Plate  O  O
4  O  O
)  O  O
.  O  O

The  O  O
entranceway  O  O
was  O  O
completed  O  O
on  O  O
28/11/05  B-PER  O
.  O  O

The  O  O
sequence  O  O
of  O  O
deposits  O  O
visible  O  O
in  O  O
the  O  O
section  O  O
at  O  O
the  O  O
entranceway  O  O
of  O  O
the  O  O
car  O  O
park  O  O
was  O  O
very  O  O
clear  O  O
and  O  O
consisted  O  O
of  O  O
0.2m  O  O
of  O  O
very  O  O
dark  O  O
brown  O  O
loam  O  O
topsoil  O  O
,  O  O
overlying  O  O
0.3m  O  O
of  O  O
brown  O  O
subsoil  O  O
(  O  O
