Word  actual_tag  prediction
Age  I-PER  I-PER
,  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
,  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
,  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
,  O  O
Romano-British  B-PER  B-PER
,  O  O
Saxon  B-PER  B-PER
and  O  O
Saxo-Norman  B-PER  B-PER
activity  O  O
at  O  O
the  O  O
Site  O  O
(  O  O
Figure  O  O
2  O  O
)  O  O
.  O  O

At  O  O
present  O  O
the  O  O
Mid-Late  B-PER  O
Neolithic  I-PER  B-PER
and  O  O
Middle  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
periods  O  I-PER
are  O  O
not  O  O
coherently  O  O
represented  O  O
in  O  O
the  O  O
Site  O  O
finds  O  O
assemblage  O  O
.  O  O

2.2.2  O  O
Furthermore  O  O
,  O  O
a  O  O
significant  O  O
proportion  O  O
of  O  O
feature  O  O
fills  O  O
from  O  O
the  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
onward  O  O
contain  O  O
numerous  O  O
residual  O  O
and/or  O  O
intrusive  O  O
finds  O  O
,  O  O
hampering  O  O
confident  O  O
identification  O  O
of  O  O
phases  O  O
.  O  O

It  O  O
is  O  O
anticipated  O  O
that  O  O
detailed  O  O
stratigraphic  O  O
analysis  O  O
,  O  O
combined  O  O
with  O  O
more  O  O
specialist  O  O
analysis  O  O
of  O  O
retrieved  O  O
artefact  O  O
assemblages  O  O
will  O  O
resolve  O  O
some  O  O
of  O  O
the  O  O
phasing  O  O
'gaps  O  O
'  O  O
and  O  O
ambiguities  O  O
.  O  O

2.2.3  O  O
Late  B-PER  O
Upper  I-PER  O
Palaeolithic  I-PER  O
/  O  O
Mesolithic  B-PER  B-PER
(  O  O
10  B-PER  O
,  I-PER  O
000  I-PER  B-PER
-  I-PER  I-PER
4000  I-PER  I-PER
BC  I-PER  I-PER
)  O  O
A  O  O
single  O  O
heavily  O  O
patinated  O  O
burin  B-ART  O
on  O  O
a  O  O
truncation  O  O
recovered  O  O
as  O  O
a  O  O
residual  O  O
find  O  O
from  O  O
an  O  O
upper  O  O
fill  O  O
of  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
ring  B-CON  O
ditch  I-CON  B-CON
ASG33  O  O
has  O  O
been  O  O
provisionally  O  O
identified  O  O
as  O  O
potentially  O  O
of  O  O
Late  B-PER  O
Upper  I-PER  O
Palaeolithic  I-PER  O
or  O  O
Early  B-PER  O
Mesolithic  I-PER  B-PER
date  O  O
.  O  O

Two  O  O
microliths  B-ART  O
were  O  O
also  O  O
recovered  O  O
as  O  O
residual  O  O
or  O  O
surface  O  O
finds  O  O
.  O  O

Of  O  O
these  O  O
,  O  O
one  O  O
is  O  O
of  O  O
earlier  B-PER  O
Mesolithic  I-PER  O
type  O  O
,  O  O
whilst  O  O
the  O  O
other  O  O
,  O  O
a  O  O
'  B-ART  O
rod  I-ART  O
'  I-ART  O
type  I-ART  O
,  O  O
is  O  O
more  O  O
typically  O  O
later  B-PER  O
Mesolithic  I-PER  B-PER
(  O  O
Lewis  O  O
pers  O  O
.  O  O

comm  O  O
.  O  O
)  O  O
.  O  O

2.2.4  O  O
Neolithic  B-PER  B-PER
(  O  O
4000  B-PER  B-PER
-  I-PER  I-PER
2400  I-PER  I-PER
BC  I-PER  I-PER
)  O  O
;  O  O
Figure  O  O
3  O  O
Firmly  O  O
dated  O  O
ceramic  O  B-ART
evidence  O  O
attributable  O  O
to  O  O
this  O  O
period  O  O
has  O  O
been  O  O
located  O  O
in  O  O
two  O  O
small  O  B-CON
pits  B-CON  I-CON
(  O  O
ASG136  O  O
and  O  O
175  O  O
)  O  O
.  O  O

Both  O  O
contained  O  O
charcoal-rich  O  O
fills  O  O
and  O  O
produced  O  O
substantial  O  O
amounts  O  O
of  O  O
Early  B-PER  B-PER
Neolithic  I-PER  I-PER
(  O  O
4000  B-PER  B-PER
-  I-PER  I-PER
2400  I-PER  I-PER
BC  I-PER  I-PER
)  O  O
pottery  B-ART  B-ART
,  O  O
and  O  O
some  O  O
probably  O  O
contemporaneous  O  O
worked  O  B-ART
flint  B-ART  I-ART
(  O  O
both  O  O
burnt  O  O
and  O  O
unburnt  O  O
)  O  O
including  O  O
some  O  O
tools  O  O
.  O  O

Ceramics  B-ART  B-ART
and  O  O
stratified  O  O
deposits  O  O
of  O  O
the  O  O
Early  B-PER  B-PER
Neolithic  I-PER  I-PER
period  I-PER  I-PER
are  O  O
rare  O  O
in  O  O
Kent  B-LOC  B-LOC
,  O  O
although  O  O
finds  O  O
are  O  O
more  O  O
common  O  O
in  O  O
the  O  O
eastern  O  O
part  O  O
of  O  O
the  O  O
county  O  O
,  O  O
and  O  O
consequently  O  O
these  O  O
features  O  O
should  O  O
be  O  O
considered  O  O
to  O  O
be  O  O
highly  O  O
significant  O  O
when  O  O
assessing  O  O
the  O  O
need  O  O
for  O  O
further  O  O
environmental  O  O
analysis  O  O
and  O  O
radiocarbon  O  O
dating  O  O
.  O  O

2.2.5  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
(  O  O
2400  B-PER  B-PER
-  I-PER  I-PER
1500  I-PER  I-PER
BC  I-PER  I-PER
)  O  O
;  O  O
Figures  O  O
3  O  O
and  O  O
4  O  O
A  O  O
circular  O  O
ring  O  B-CON
ditch  B-CON  I-CON
(  O  O
ASG33  O  O
)  O  O
with  O  O
an  O  O
outer  O  O
diameter  O  O
of  O  O
c.  O  O
41  O  O
m  O  O
,  O  O
represents  O  O
the  O  O
truncated  O  O
remains  O  O
of  O  O
an  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
round-barrow  B-CON  O
.  O  O

No  O  O
evidence  O  O
survived  O  O
for  O  O
primary  O  O
or  O  O
secondary  O  O
burials  B-CON  O
,  O  O
a  O  O
mound  B-CON  O
,  O  O
or  O  O
any  O  O
other  O  O
associated  O  O
deposits  O  O
within  O  O
the  O  O
circuit  O  O
of  O  O
the  O  O
ditch  B-CON  B-CON
.  O  O

All  O  O
excavated  O  O
segments  O  O
demonstrated  O  O
a  O  O
single  O  O
phase  O  O
of  O  O
construction  O  O
,  O  O
with  O  O
an  O  O
unremarkable  O  O
and  O  O
consistent  O  O
infilling  O  O
sequence  O  O
recorded  O  O
within  O  O
all  O  O
segments  O  O
.  O  O

2.2.6  O  O
Excavations  O  O
elsewhere  O  O
in  O  O
the  O  O
Saltwood  B-LOC  O
Tunnel  I-LOC  O
area  O  O
have  O  O
indicated  O  O
that  O  O
ASG33  O  O
is  O  O
probably  O  O
part  O  O
of  O  O
a  O  O
dispersed  O  O
group  O  O
of  O  O
at  O  O
least  O  O
three  O  O
such  O  O
monuments  O  O
.  O  O

These  O  O
appear  O  O
to  O  O
occupy  O  O
the  O  O
brow  O  O
of  O  O
the  O  O
convex  O  O
north-facing  O  O
plateau  O  O
slope  O  O
and  O  O
hence  O  O
would  O  O
have  O  O
been  O  O
located  O  O
on  O  O
a  O  O
false  O  O
horizon  O  O
when  O  O
viewed  O  O
from  O  O
the  O  O
Gault  O  O
Clay  O  O
valley  O  O
to  O  O
the  O  O
north  O  O
.  O  O

2.2.7  O  O
A  O  O
very  O  O
shallow  O  O
,  O  O
truncated  O  O
pit  B-CON  O
(  O  O
ASG81  O  O
)  O  O
located  O  O
adjacent  O  O
to  O  O
the  O  O
bridleway  O  O
has  O  O
produced  O  O
a  O  O
sherd  B-ART  B-ART
of  O  O
grog-tempered  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
pottery  B-ART  B-ART
.  O  O

In  O  O
addition  O  O
,  O  O
a  O  O
narrow  O  O
north  O  O
to  O  O
south  O  O
aligned  O  O
ditch  B-CON  B-CON
(  O  O
ASG142  O  O
)  O  O
was  O  O
cut  O  O
by  O  O
a  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
ditch  B-CON  B-CON
(  O  O
ASG143  O  O
-  O  O
see  O  O
below  O  O
)  O  O
.  O  O

Although  O  O
ASG142  O  O
could  O  O
not  O  O
be  O  O
confidently  O  O
dated  O  O
from  O  O
artefactual  O  O
evidence  O  O
,  O  O
it  O  O
may  O  O
therefore  O  O
be  O  O
appropriate  O  O
to  O  O
include  O  O
ASG142  O  O
as  O  O
a  O  O
pre-Late  B-PER  O
Bronze  I-PER  B-PER
Age  I-PER  I-PER
feature  O  O
on  O  O
stratigraphic  O  O
grounds  O  O
.  O  O

2.2.8  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
(  O  O
1100  B-PER  O
-  I-PER  O
400  I-PER  O
BC  I-PER  O
)  O  O
;  O  O
Figure  O  O
4  O  O
Elements  O  O
of  O  O
a  O  O
linear  B-CON  O
ditched  O  O
field  O  O
system  O  O
have  O  O
been  O  O
noted  O  O
(  O  O
comprising  O  O
ditches  B-CON  B-CON
ASG3  O  O
,  O  O
49  O  O
,  O  O
63  O  O
,  O  O
72  O  O
,  O  O
87  O  O
,  O  O
89  O  O
,  O  O
90  O  O
,  O  O
124  O  O
,  O  O
131  O  O
,  O  O
143  O  O
,  O  O
168  O  O
,  O  O
187  O  O
and  O  O
188  O  O
)  O  O
,  O  O
generally  O  O
following  O  O
a  O  O
west-north-west  O  O
to  O  O
east-south-east  O  O
(  O  O
or  O  O
perpendicular  O  O
)  O  O
alignment  O  O
(  O  O
i.e  O  O
.  O  O

approximately  O  O
following  O  O
the  O  O
contours  O  O
of  O  O
the  O  O
plateau  O  O
slope  O  O
)  O  O
.  O  O

A  O  O
cluster  O  O
of  O  O
relatively  O  O
unabraded  O  O
pottery  B-ART  B-ART
fragments  O  O
,  O  O
possibly  O  O
of  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
or  I-PER  O
Early  I-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
date  O  O
was  O  O
recovered  O  O
from  O  O
an  O  O
upper  O  O
fill  O  O
of  O  O
ditch  B-CON  B-CON
ASG63  O  O
,  O  O
whilst  O  O
an  O  O
undated  B-PER  O
probable  O  O
further  O  O
element  O  O
of  O  O
this  O  O
field  O  B-CON
system  O  I-CON
(  O  O
ASG35  O  O
)  O  O
was  O  O
observed  O  O
cutting  O  O
the  O  O
upper  O  O
fills  O  O
of  O  O
ring  B-CON  O
ditch  I-CON  B-CON
ASG33  O  O
.  O  O

2.2.9  O  O
A  O  O
dispersed  O  O
group  O  O
of  O  O
eight  O  O
graves  B-CON  O
,  O  O
grave-like  B-CON  O
features  O  O
and  O  O
associated  O  O
features  O  O
(  O  O
comprising  O  O
features  O  O
ASG64  O  O
,  O  O
67  O  O
,  O  O
68  O  O
,  O  O
69  O  O
,  O  O
70  O  O
,  O  O
97  O  O
,  O  O
98  O  O
and  O  O
105  O  O
)  O  O
has  O  O
been  O  O
identified  O  O
overlying  O  O
,  O  O
and  O  O
spreading  O  O
east  O  O
from  O  O
ring  B-CON  O
ditch  I-CON  B-CON
ASG33  O  O
.  O  O

This  O  O
grave  B-CON  O
group  O  O
was  O  O
unfurnished  O  O
,  O  O
with  O  O
the  O  O
exception  O  O
of  O  O
ASG69  O  O
and  O  O
68  O  O
,  O  O
possibly  O  O
representing  O  O
primary  O  O
and  O  O
secondary  O  O
burials  B-CON  O
respectively  O  O
within  O  O
the  O  O
same  O  O
feature  O  O
.  O  O

This  O  O
arrangement  O  O
produced  O  O
substantial  O  O
fragments  O  O
of  O  O
two  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
carinated  O  O
jars  B-ART  B-ART
,  O  O
one  O  O
of  O  O
which  O  O
was  O  O
found  O  O
in-situ  O  O
within  O  O
ASG69  O  O
,  O  O
the  O  O
other  O  O
apparently  O  O
re-deposited  O  O
in  O  O
ASG68  O  O
.  O  O

ASG67  O  O
comprised  O  O
a  O  O
post-hole  B-CON  O
immediately  O  O
to  O  O
the  O  O
north  O  O
of  O  O
these  O  O
two  O  O
graves  B-CON  O
,  O  O
and  O  O
is  O  O
provisionally  O  O
interpreted  O  O
as  O  O
some  O  O
form  O  O
of  O  O
grave  B-CON  O
marker  O  O
.  O  O

2.2.10  O  O
A  O  O
small  O  O
sub-square  B-CON  O
monument  I-CON  O
(  O  O
ASG62  O  O
)  O  O
was  O  O
located  O  O
approximately  O  O
6.5  O  O
m  O  O
east  O  O
of  O  O
ring  B-CON  O
ditch  I-CON  B-CON
ASG33  O  O
,  O  O
and  O  O
aligned  O  O
axially  O  O
with  O  O
field  B-CON  O
ditch  I-CON  O
ASG63  O  O
passing  O  O
from  O  O
east-south-east  O  O
to  O  O
west-north-west  O  O
c.  O  O
1.8  O  O
m  O  O
to  O  O
the  O  O
south  O  O
.  O  O

This  O  O
enclosure  O  O
measured  O  O
approximately  O  O
7.4  O  O
m  O  O
square  O  O
,  O  O
and  O  O
comprised  O  O
a  O  O
continuous  O  O
closed  O  O
shallow  O  O
ditch  B-CON  B-CON
,  O  O
truncated  O  O
on  O  O
its  O  O
north  O  O
-  O  O
west  O  O
corner  O  O
by  O  O
hollow-way  B-CON  O
ASG34  O  O
(  O  O
see  O  O
below  O  O
)  O  O
.  O  O

No  O  O
internal  O  O
features  O  O
were  O  O
identified  O  O
,  O  O
although  O  O
a  O  O
group  O  O
of  O  O
five  O  O
small  O  O
,  O  O
irregular  O  O
cremation  B-CON  O
deposits  O  O
had  O  O
been  O  O
inserted  O  O
into  O  O
the  O  O
upper  O  O
fill  O  O
of  O  O
the  O  O
eastern  O  O
enclosure  O  O
arm  O  O
.  O  O

ASG62  O  O
was  O  O
also  O  O
cut  O  O
by  O  O
two  O  O
of  O  O
the  O  O
possibly  O  O
Late  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
graves  B-CON  O
(  O  O
ASG97  O  O
and  O  O
98  O  O
-  O  O
see  O  O
above  O  O
)  O  O
.  O  O

2.2.11  O  O
The  O  O
south-west  O  O
corner  O  O
of  O  O
ASG62  O  O
truncated  O  O
an  O  O
earlier  O  O
undated  B-PER  O
shallow  O  O
pit  B-CON  B-CON
(  O  O
ASG102  O  O
)  O  O
containing  O  O
a  O  O
possible  O  O
cremation  B-CON  O
deposit  O  O
.  O  O

This  O  O
was  O  O
observed  O  O
eroding  O  O
into  O  O
the  O  O
later  O  O
enclosure  O  O
ditch  B-CON  O
fills  O  O
.  O  O

2.2.12  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
/  O  O
Early  B-PER  B-PER
Romano-British  I-PER  I-PER
(  O  O
100  B-PER  B-PER
BC  I-PER  I-PER
-  I-PER  I-PER
AD  I-PER  I-PER
150  I-PER  I-PER
)  O  O
;  O  O
Figure  O  O
5  O  O
Although  O  O
this  O  O
period  O  O
is  O  O
well  O  O
represented  O  O
in  O  O
terms  O  O
of  O  O
the  O  O
ceramic  B-ART  B-ART
assemblage  O  O
,  O  O
few  O  O
features  O  O
can  O  O
presently  O  O
be  O  O
assigned  O  O
this  O  O
date  O  O
with  O  O
any  O  O
confidence  O  O
due  O  O
to  O  O
the  O  O
potential  O  O
residual  O  O
and/or  O  O
intrusive  O  O
nature  O  O
of  O  O
the  O  O
ceramic  B-ART  B-ART
assemblage  O  O
.  O  O

2.2.13  O  O
The  O  O
dominant  O  O
archaeological  O  O
feature  O  O
is  O  O
a  O  O
hollow-way  B-CON  O
(  O  O
ASG34  O  O
)  O  O
which  O  O
is  O  O
generally  O  O
aligned  O  O
from  O  O
south-west  O  O
to  O  O
north-east  O  O
,  O  O
although  O  O
it  O  O
turns  O  O
towards  O  O
the  O  O
east-north-east  O  O
as  O  O
it  O  O
approaches  O  O
ring  B-CON  O
ditch  I-CON  B-CON
ASG33  O  O
.  O  O

This  O  O
may  O  O
therefore  O  O
have  O  O
been  O  O
aligned  O  O
towards  O  O
,  O  O
but  O  O
then  O  O
turning  O  O
to  O  O
avoid  O  O
an  O  O
extant  O  O
barrow  B-CON  O
mound  I-CON  O
present  O  O
at  O  O
the  O  O
time  O  O
of  O  O
the  O  O
hollow-ways  B-CON  O
establishment  O  O
.  O  O

The  O  O
primary  O  O
fills  O  O
of  O  O
this  O  O
feature  O  O
contained  O  O
Late  B-PER  B-PER
Iron  I-PER  I-PER
Age  I-PER  I-PER
and  O  O
Early  B-PER  B-PER
Romano-British  I-PER  I-PER
pottery  B-ART  B-ART
,  O  O
and  O  O
no  O  O
finds  O  O
of  O  O
post-Roman  B-PER  B-PER
date  O  O
have  O  O
yet  O  O
been  O  O
identified  O  O
from  O  O
its  O  O
later  O  O
fills  O  O
.  O  O

2.2.14  O  O
As  O  O
with  O  O
ring  B-CON  O
ditch  I-CON  B-CON
ASG33  O  O
,  O  O
hollow-way  B-CON  O
ASG34  O  O
may  O  O
well  O  O
have  O  O
remained  O  O
open  O  O
as  O  O
an  O  O
earthwork  O  O
into  O  O
the  O  O
post-Roman  B-PER  O
period  I-PER  O
,  O  O
although  O  O
deposits  O  O
from  O  O
this  O  O
phase  O  O
of  O  O
activity  O  O
may  O  O
have  O  O
been  O  O
removed  O  O
by  O  O
ploughing  O  O
.  O  O

2.2.15  O  O
Romano-British  B-PER  B-PER
pottery  B-ART  B-ART
,  O  O
principally  O  O
of  O  O
the  O  O
1st  B-PER  B-PER
and  I-PER  I-PER
2nd  I-PER  I-PER
centuries  I-PER  I-PER
AD  I-PER  I-PER
,  O  O
was  O  O
recovered  O  O
frequently  O  O
from  O  O
features  O  O
across  O  O
the  O  O
Site  O  O
,  O  O
and  O  O
formed  O  O
a  O  O
common  O  O
residual  O  O
find  O  O
component  O  O
from  O  O
features  O  O
otherwise  O  O
dated  O  O
to  O  O
the  O  O
Saxon  B-PER  B-PER
and  I-PER  O
Medieval  I-PER  B-PER
periods  I-PER  I-PER
.  O  O

The  O  O
often  O  O
fragmentary  O  O
and  O  O
abraded  O  O
nature  O  O
of  O  O
this  O  O
pottery  B-ART  B-ART
suggests  O  O
that  O  O
no  O  O
settlement  O  O
or  O  O
other  O  O
focus  O  O
of  O  O
Romano-British  B-PER  B-PER
activity  O  O
was  O  O
located  O  O
within  O  O
the  O  O
Site  O  O
,  O  O
although  O  O
the  O  O
relatively  O  O
large  O  O
quantities  O  O
recovered  O  O
may  O  O
suggest  O  O
that  O  O
such  O  O
activity  O  O
was  O  O
occurring  O  O
in  O  O
the  O  O
immediate  O  O
vicinity  O  O
.  O  O

Closer  O  O
analysis  O  O
may  O  O
attribute  O  O
part  O  O
of  O  O
the  O  O
corpus  O  O
of  O  O
undated  O  O
linear  O  O
features  O  O
to  O  O
this  O  O
period  O  O
.  O  O

2.2.16  O  O
A  O  O
soil  O  O
layer  O  O
(  O  O
ASG46  O  O
)  O  O
identified  O  O
in  O  O
association  O  O
with  O  O
a  O  O
possible  O  O
erosion-hollow  O  O
is  O  O
almost  O  O
certainly  O  O
of  O  O
Romano-British  B-PER  B-PER
or  I-PER  O
later  I-PER  O
date  O  O
.  O  O

2.2.17  O  O
Early  B-PER  B-PER
to  I-PER  I-PER
Mid  I-PER  I-PER
Saxon  I-PER  I-PER
(  O  O
AD  B-PER  B-PER
410  I-PER  I-PER
-  I-PER  O
850  I-PER  O
)  O  O
;  O  O
Figure  O  O
6  O  O
Two  O  O
principle  O  O
foci  O  O
of  O  O
Saxon  B-PER  B-PER
inhumation  B-CON  O
burial  I-CON  O
have  O  O
been  O  O
located  O  O
.  O  O

Both  O  O
accompanied  O  O
and  O  O
unaccompanied  O  O
burials  B-CON  O
have  O  O
been  O  O
noted  O  O
.  O  O

Where  O  O
human  B-SPE  O
remains  B-ART  O
have  O  O
been  O  O
observed  O  O
,  O  O
bone  B-ART  B-ART
preservation  O  I-ART
has  O  O
generally  O  O
been  O  O
poor  O  O
or  O  O
negligible  O  O
.  O  O

This  O  O
has  O  O
hindered  O  O
the  O  O
direct  O  O
interpretation  O  O
of  O  O
some  O  O
grave-like  B-CON  O
features  O  O
,  O  O
several  O  O
of  O  O
which  O  O
have  O  O
been  O  O
identified  O  O
solely  O  O
on  O  O
grounds  O  O
of  O  O
form  O  O
,  O  O
size  O  O
,  O  O
alignment  O  O
and/or  O  O
association  O  O
with  O  O
confirmed  O  O
graves  B-CON  O
.  O  O

2.2.18  O  O
A  O  O
cemetery  B-CON  O
has  O  O
been  O  O
identified  O  O
at  O  O
the  O  O
western  O  O
end  O  O
of  O  O
the  O  O
Site  O  O
,  O  O
possibly  O  O
representing  O  O
the  O  O
eastern  O  O
limit  O  O
of  O  O
the  O  O
cemetery  B-CON  O
excavated  O  O
east  O  O
of  O  O
the  O  O
bridleway  O  O
(  O  O
URS  O  O
1999c  B-PER  O
)  O  O
.  O  O

However  O  O
,  O  O
this  O  O
group  O  O
appears  O  O
to  O  O
respect  O  O
the  O  O
alignment  O  O
of  O  O
the  O  O
modern  B-PER  B-PER
bridleway  O  O
,  O  O
beneath  O  O
which  O  O
the  O  O
truncated  O  O
remains  O  O
of  O  O
a  O  O
large  O  O
co-aligned  O  O
possible  O  O
Saxon  B-PER  B-PER
ditch  B-CON  B-CON
were  O  O
recorded  O  O
(  O  O
ditch  B-CON  B-CON
1967  O  O
-  O  O
ASG  O  O
number  O  O
yet  O  O
to  O  O
be  O  O
defined  O  O
)  O  O
.  O  O

The  O  O
presence  O  O
of  O  O
this  O  O
large  O  O
ditch  B-CON  O
indicates  O  O
a  O  O
potentially  O  O
early  O  O
genesis  O  O
for  O  O
this  O  O
route  O  O
,  O  O
and  O  O
may  O  O
question  O  O
the  O  O
degree  O  O
of  O  O
continuity  O  O
between  O  O
the  O  O
two  O  O
apparently  O  O
linked  O  O
burial  B-CON  O
groups  O  O
either  O  O
side  O  O
of  O  O
what  O  O
may  O  O
be  O  O
an  O  O
historic  O  O
land  O  O
division  O  O
.  O  O

2.2.19  O  O
A  O  O
second  O  O
cemetery  B-CON  O
has  O  O
been  O  O
identified  O  O
further  O  O
to  O  O
the  O  O
east  O  O
,  O  O
superimposed  O  O
on  O  O
the  O  O
north-east  O  O
and  O  O
south-west  O  O
sides  O  O
of  O  O
the  O  O
Early  B-PER  B-PER
Bronze  I-PER  I-PER
Age  I-PER  I-PER
round-barrow  B-CON  O
(  O  O
ASG33  O  O
)  O  O
.  O  O

This  O  O
group  O  O
has  O  O
included  O  O
several  O  O
well-furnished  O  O
burials  B-CON  O
.  O  O

2.2.20  O  O
Both  O  O
of  O  O
these  O  O
inhumation  O  O
groups  O  O
comprise  O  O
graves  B-CON  O
aligned  O  O
broadly  O  O
east  O  O
-  O  O
west  O  O
,  O  O
and  O  O
show  O  O
a  O  O
degree  O  O
of  O  O
internal  O  O
structuring  O  O
.  O  O

However  O  O
,  O  O
the  O  O
eastern  O  O
group  O  O
includes  O  O
a  O  O
number  O  O
of  O  O
undated  B-PER  O
'  O  O
grave  B-CON  O
pits  I-CON  B-CON
'  O  O
one  O  O
of  O  O
which  O  O
(  O  O
ASG59  O  O
)  O  O
contained  O  O
only  O  O
a  O  O
partial  O  O
skull  B-MAT  O
.  O  O

These  O  O
pits  B-CON  B-CON
may  O  O
belong  O  O
to  O  O
an  O  O
earlier  O  O
burial  B-CON  O
phase  O  O
,  O  O
perhaps  O  O
of  O  O
Iron  B-PER  B-PER
Age  I-PER  I-PER
or  O  O
Romano-British  B-PER  B-PER
date  O  O
.  O  O

The  O  O
possibility  O  O
also  O  O
remains  O  O
that  O  O
these  O  O
features  O  O
could  O  O
be  O  O
earlier  B-PER  O
prehistoric  I-PER  B-PER
satellite  O  O
burials  B-CON  O
more  O  O
directly  O  O
associated  O  O
with  O  O
ASG33  O  O
.  O  O

2.2.21  O  O
Both  O  O
cemeteries  B-CON  O
have  O  O
produced  O  O
deposited  O  O
grave  B-ART  O
goods  I-ART  O
.  O  O

The  O  O
eastern  O  O
group  O  O
contains  O  O
four  O  O
relatively  O  O
substantially  O  O
furnished  O  O
graves  B-CON  O
(  O  O
ASG41  O  O
,  O  O
57  O  O
,  O  O
60  O  O
and  O  O
104  O  O
)  O  O
.  O  O

Finds  O  O
have  O  O
included  O  O
an  O  O
iron  B-MAT  O
sword  B-ART  O
(  O  O
bearing  O  O
evidence  O  O
for  O  O
associated  O  O
organic  O  O
preservation  O  O
)  O  O
,  O  O
two  O  O
shield  B-ART  O
bosses  I-ART  O
,  O  O
numerous  O  O
amber  B-MAT  O
and  O  O
glass  B-MAT  B-MAT
beads  B-ART  O
,  O  O
paired  O  O
and  O  O
single  O  O
brooches  B-ART  O
,  O  O
buckles  B-ART  O
,  O  O
knives  B-ART  O
,  O  O
and  O  O
a  O  O
single  O  O
example  O  O
of  O  O
a  O  O
'  O  O
Kempston  O  B-LOC
'  O  O
type  O  O
glass  B-MAT  B-MAT
cone  B-ART  I-MAT
beaker  I-ART  B-ART
.  O  O

These  O  O
assemblages  O  O
will  O  O
contribute  O  O
excellent  O  O
typological  O  O
and  O  O
spatial  O  O
data  O  O
to  O  O
the  O  O
study  O  O
of  O  O
Saxon  B-PER  B-PER
mortuary  O  O
practice  O  O
2.2.22  O  O
It  O  O
may  O  O
prove  O  O
possible  O  O
upon  O  O
further  O  O
analysis  O  O
to  O  O
sub-divide  O  O
these  O  O
main  O  O
foci  O  O
into  O  O
discrete  O  O
,  O  O
associated  O  O
burial  O  O
groups  O  O
or  O  O
sub-cemetery  O  O
units  O  O
.  O  O

2.2.23  O  O
A  O  O
single  O  O
sub-rectangular  O  O
feature  O  O
(  O  O
ASG61  O  O
)  O  O
located  O  O
north-east  O  O
of  O  O
the  O  O
ring  B-CON  O
ditch  I-CON  B-CON
has  O  O
been  O  O
identified  O  O
as  O  O
a  O  O
sunken  B-CON  O
floored  I-CON  O
building  I-CON  O
(  O  O
grubenhaus  B-CON  O
)  O  O
.  O  O

Whilst  O  O
this  O  O
feature  O  O
lacks  O  O
the  O  O
end-posts  O  O
or  O  O
internal  O  O
post-settings  O  O
common  O  O
to  O  O
such  O  O
structures  O  O
,  O  O
its  O  O
overall  O  O
form  O  O
,  O  O
and  O  O
situation  O  O
support  O  O
such  O  O
an  O  O
interpretation  O  O
.  O  O

2.2.24  O  O
Two  O  O
short  O  O
broadly  O  O
parallel  O  O
linear  B-CON  B-CON
ditches  I-CON  I-CON
(  O  O
ASG44  O  O
and  O  O
150  O  O
)  O  O
noted  O  O
cutting  O  O
the  O  O
south-western  O  O
arc  O  O
of  O  O
the  O  O
ring  B-CON  B-CON
ditch  I-CON  I-CON
(  O  O
ASG33  O  O
)  O  O
might  O  O
also  O  O
represent  O  O
Saxon  B-PER  B-PER
activity  O  O
.  O  O

Both  O  O
features  O  O
contained  O  O
distinctive  O  O
charcoal  B-ART  B-ART
and  O  O
artefact-rich  O  O
fills  O  O
,  O  O
the  O  O
western  O  O
ditch  B-CON  O
(  O  O
ASG44  O  O
)  O  O
cutting  O  O
along  O  O
the  O  O
line  O  O
of  O  O
at  O  O
least  O  O
three  O  O
Saxon  B-PER  B-PER
graves  B-CON  O
(  O  O
ASG45  O  O
,  O  O
60  O  O
and  O  O
123  O  O
)  O  O
.  O  O

It  O  O
may  O  O
not  O  O
be  O  O
a  O  O
coincidence  O  O
that  O  O
