Word  actual_tag  prediction
het  [het]  O
materiaal  [materie][aal]  O
is  [zijn]  O
zeer  [zeer]  O
gefragmenteerd  [ge][fragment][eer][d]  O
en  [en]  O
klein  [klein]  O
en  [en]  O
kon  [kan]  O
daarom  [daar][om]  O
niet  [niet]  O
tot  [tot]  O
op  [op]  O
diersoort  [dier][soort]  O
en  [en]  O
skeletelement  [skeletelement]  O
gedetermineerd  [ge][determineer][d]  O
worden  [word][en]  O
.  [.]  O

vondstnr  [vondstnr]  O
.  [.]  O

Tabel  [tabel]  O
8  [8]  O
.  [.]  O

Overzicht  [overzicht]  O
van  [van]  O
het  [het]  O
botmateriaal  [bot][materie][aal]  O
.  [.]  O

Afkortingen  [af][kort][ing][en]  O
:  [:]  O
KZ  [KZ]  O
:  [:]  O
Klein  [Klein]  O
Zoogdier  [Zoogdier]  O
,  [,]  O
MZ  [MZ]  O
:  [:]  O
Middelgroot  [Middelgroot]  O
Zoogdier  [Zoogdier]  O
,  [,]  O
GZ  [GZ]  O
:  [:]  O
Groot  [groot]  O
Zoogdier  [Zoogdier]  O
,  [,]  O
LB  [LB]  O
:  [:]  O
Lange  [lang][e]  O
Beenderen  [been][en]  O
(  [(]  O
Long  [Long]  O
Bone  [Bone]  O
)  [)]  O
.  [.]  O

9.1.1  [9.1.1]  O
Prehistorisch  [prehistorisch]  O
botmateriaal  [bot][materie][aal]  O
Het  [het]  O
prehistorisch  [prehistorisch]  O
botmateriaal  [bot][materie][aal]  O
bestaat  [be][sta][t]  O
uitsluitend  [uit][sluit][end]  O
uit  [uit]  O
minuscule  [minuscuul][e]  O
fragmenten  [fragment][en]  O
verbrand  [ver][brand]  O
botmateriaal  [bot][materie][aal]  O
.  [.]  O

De  [de]  O
botfragmenten  [bot][fragment][en]  O
zijn  [zijn]  O
wit  [wit]  O
verkleurd  [ver][kleur][d]  O
en  [en]  O
krijtachtig  [krijt][achtig]  O
(  [(]  O
gecalcineerd  [ge][calcineer][d]  O
)  [)]  O
.  [.]  O

Volgens  [volgens]  O
het  [het]  O
schema  [schema]  O
van  [van]  O
Wahl  [Wahl]  O
(  [(]  O
1982  [1982]  O
)  [)]  O
vallen  [val][en]  O
de  [de]  O
fragmenten  [fragment][en]  O
in  [in]  O
verbrandingsgraad  [ver][brand][ing][s][graad]  O
IV  [IV]  O
.  [.]  O

Dit  [dit]  O
duidt  [duid][t]  O
op  [op]  O
een  [een]  O
verbrandingstemperatuur  [ver][brand][ing][s][temperatuur]  O
van  [van]  O
650  [650]  O
-700  [-700]  O
ºC  [ºc]  O
.  [.]  O

De  [de]  O
hoge  [hoog][e]  O
verbrandingstemperatuur  [ver][brand][ing][s][temperatuur]  O
wijst  [wijs][t]  O
erop  [er][op]  O
dat  [dat]  O
de  [de]  O
botten  [bot][en]  O
opzettelijk  [opzet][elijk]  O
zijn  [zijn]  O
verbrand  [ver][brand]  O
(  [(]  O
gecremeerd  [ge][cremeer][d]  O
)  [)]  O
.  [.]  O

Van  [van]  O
de  [de]  O
fragmentjes  [fragment][je][s]  O
is  [zijn]  O
86  [86]  O
%  [%]  O
afkomstig  [af][kom][st][ig]  O
uit  [uit]  O
twee  [twee]  O
ijzertijdkuilen  [ijzer][tijd][kuil][en]  O
op  [op]  O
het  [het]  O
erf  [erf]  O
rond  [rond]  O
de  [de]  O
huisplattegronden  [huis][plattegrond][en]  O
in  [in]  O
het  [het]  O
noordwesten  [noord][westen]  O
van  [van]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
.  [.]  O

De  [de]  O
overige  [over][ig][e]  O
twee  [twee]  O
fragmenten  [fragment][en]  O
zijn  [zijn]  O
afkomstig  [af][kom][st][ig]  O
van  [van]  O
twee  [twee]  O
kuilen  [kuil][en]  O
uit  [uit]  O
een  [een]  O
kuilencluster  [kuil][encluster]  O
in  [in]  O
het  [het]  O
oostelijk  [Oost][elijk]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
.  [.]  O

101  [101]  O

RAAP-RAPPORT  [RAAP-RAPPORT]  I-PER
2217  [2217]  I-PER
Plangebied  [Plangebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

9.1.2  [9.1.2]  O
Middeleeuws  [middel][eeuw][s]  O
botmateriaal  [bot][materie][aal]  O
In  [in]  O
twee  [twee]  O
middeleeuwse  [middel][eeuw][s][e]  O
greppels  [greppel][s]  O
zijn  [zijn]  O
in  [in]  O
totaal  [totaal]  O
negen  [negen]  O
fragmenten  [fragment][en]  O
bot  [bot]  O
gevonden  [ge][vind][en]  O
.  [.]  O

In  [in]  O
spoor  [spoor]  O
1164  [1164]  O
betreft  [be][tref][t]  O
het  [het]  O
een  [een]  O
gecalcineerd  [gecalcineerd]  O
en  [en]  O
ondetermineerbaar  [ondetermineer][baar]  O
fragment  [fragment]  O
.  [.]  O

In  [in]  O
spoor  [spoor]  O
1196  [1196]  O
zijn  [zijn]  O
acht  [acht]  O
onverbrande  [on][ver][brand][e]  O
kiesfragmenten  [kiesfragmenten]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Van  [van]  O
deze  [deze]  O
acht  [acht]  O
fragmenten  [fragment][en]  O
behoren  [be][hoor][en]  O
vier  [vier]  O
(  [(]  O
V  [V]  O
374  [374]  O
)  [)]  O
tot  [tot]  O
de  [de]  O
kies  [kies]  O
van  [van]  O
een  [een]  O
paard  [paard]  O
.  [.]  O

Hoogstwaarschijnlijk  [hoogst][waarschijnlijk]  O
zullen  [zal][en]  O
ook  [ook]  O
de  [de]  O
andere  [ander][e]  O
fragmenten  [fragment][en]  O
(  [(]  O
V  [V]  O
29  [29]  O
)  [)]  O
van  [van]  O
een  [een]  O
paardenkies  [paarden][kie][s]  O
afkomstig  [af][kom][st][ig]  O
zijn  [zijn]  O
,  [,]  O
mogelijk  [mogelijk]  O
van  [van]  O
dezelfde  [dezelfde]  O
kies  [kies]  O
.  [.]  O

9.1.3  [9.1.3]  O
Conclusie  [conclusie]  O
De  [de]  O
kleine  [klein][e]  O
hoeveelheid  [hoeveelheid]  O
botmateriaal  [botmateriaal]  O
die  [die]  O
is  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
tijdens  [tijdens]  O
het  [het]  O
onderzoek  [onder][zoek]  O
,  [,]  O
levert  [lever][t]  O
onvoldoende  [on][voldoend][e]  O
informatie  [informeer][atie]  O
op  [op]  O
om  [om]  O
meer  [meer]  O
duidelijkheid  [duid][elijk][heid]  O
te  [te]  O
verschaffen  [ver][schaf][en]  O
over  [over]  O
de  [de]  O
materiële  [materie][eel][e]  O
cultuur  [cultuur]  O
van  [van]  O
de  [de]  O
bewoners  [be][woon][er][s]  O
van  [van]  O
de  [de]  O
nederzetting  [neder][zet][ing]  O
.  [.]  O

9.2  [9.2]  O
Metaal  [metaal]  O
Er  [er]  O
zijn  [zijn]  O
in  [in]  O
totaal  [totaal]  O
69  [69]  O
metalen  [metaal][en]  O
objecten  [object][en]  O
verzameld  [ver][zamel][d]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
hierbij  [hier][bij]  O
voornamelijk  [voor][namelijk]  O
om  [om]  O
ijzerslakken  [ijzer][slak][en]  O
,  [,]  O
ijzeroer  [ijzer][oer]  O
en  [en]  O
spijkers  [spijker][s]  O
.  [.]  O

Er  [er]  O
zijn  [zijn]  O
drie  [drie]  O
vondsten  [vondst][en]  O
van  [van]  O
koperlegering  [koper][legeer][ing]  O
gedaan  [ge][doe]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
uitsluitend  [uit][sluit][end]  O
om  [om]  O
materiaal  [materie][aal]  O
uit  [uit]  O
de  [de]  O
Late  [Late]  O
Middeleeuwen  [Middeleeuwen]  O
of  [of]  O
Nieuwe  [nieuw][e]  O
tijd  [tijd]  O
.  [.]  O

9.2.1  [9.2.1]  O
IJzerslakken  [ijzer][slak][en]  O
en  [en]  O
-  [-]  O
oer  [oer]  O
Er  [er]  O
zijn  [zijn]  O
53  [53]  O
slakfragmenten  [slak][fragment][en]  O
aangetroffen  [aan][ge][tref][en]  O
met  [met]  O
een  [een]  O
gezamenlijk  [gezamenlijk]  O
gewicht  [gewicht]  O
van  [van]  O
10,66  [10,66]  O
kg.  [kg.]  O
Deze  [deze]  O
slakken  [slak][en]  O
wijzen  [wijs][en]  O
op  [op]  O
metaalproductie  [metaal][productie]  O
ter  [ter]  O
plaatse  [plaatse]  O
.  [.]  O

Andere  [ander][e]  O
aanwijzingen  [aan][wijs][ing][en]  O
voor  [voor]  O
metaalproductie  [metaal][productie]  O
zijn  [zijn]  O
de  [de]  O
meilerkuilen  [meiler][kuil][en]  O
uit  [uit]  O
de  [de]  O
Vroege  [Vroege]  O
Middeleeuwen  [Middeleeuwen]  O
,  [,]  O
die  [die]  O
de  [de]  O
houtskool  [hout][s][kool]  O
leverden  [lever][den]  O
voor  [voor]  O
de  [de]  O
ijzerovens  [ijzer][oven][s]  O
.  [.]  O

Uit  [uit]  O
andere  [ander][e]  O
perioden  [periode][n]  O
zijn  [zijn]  O
geen  [geen]  O
concrete  [concreet][e]  O
aanwijzingen  [aan][wijs][ing][en]  O
voor  [voor]  O
ijzerproductie  [ijzer][productie]  O
voorhanden  [voorhanden]  O
.  [.]  O

Slakken  [slak][en]  O
laten  [laat][en]  O
zich  [zich]  O
echter  [echter]  O
niet  [niet]  O
eenvoudig  [eenvoud][ig]  O
dateren  [dateer][en]  O
en  [en]  O
het  [het]  O
is  [zijn]  O
vooral  [voor][al]  O
de  [de]  O
context  [context]  O
die  [die]  O
bepalend  [be][paal][end]  O
is  [zijn]  O
.  [.]  O

De  [de]  O
slakken  [slak][en]  O
van  [van]  O
het  [het]  O
Veemarktterrein  [Veemarktterrein]  O
kunnen  [kan][en]  O
uit  [uit]  O
meerdere  [meerdere]  O
perioden  [periode][n]  O
stammen  [stam][en]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
hier  [hier]  O
met  [met]  O
name  [naam]  O
om  [om]  O
de  [de]  O
IJzertijd  [ijzer][tijd]  O
en  [en]  O
de  [de]  O
Middeleeuwen  [Middeleeuwen]  O
.  [.]  O

De  [de]  O
verspreiding  [ver][spreid][ing]  O
van  [van]  O
de  [de]  O
slakken  [slak][en]  O
suggereert  [suggereer][t]  O
dat  [dat]  O
het  [het]  O
materiaal  [materie][aal]  O
aan  [aan]  O
beide  [beide]  O
perioden  [periode][n]  O
kan  [kan]  O
worden  [word][en]  O
toegewezen  [toe][ge][wijs][en]  O
.  [.]  O

In  [in]  O
het  [het]  O
westelijke  [west][elijk][e]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
is  [zijn]  O
een  [een]  O
zone  [zone]  O
van  [van]  O
circa  [circa]  O
30  [30]  O
x  [x]  O
30  [30]  O
m  [m]  O
waar  [waar]  O
in  [in]  O
de  [de]  O
oude  [oud][e]  O
akkerlaag  [akker][laag]  O
en  [en]  O
de  [de]  O
natuurlijke  [natuur][lijk][e]  O
ondergrond  [onder][grond]  O
elf  [elf]  O
ijzerslakken  [ijzer][slak][en]  O
zijn  [zijn]  O
verzameld  [ver][zamel][d]  O
.  [.]  O

Ten  [ten]  O
noorden  [noorden]  O
hiervan  [hier][van]  O
bevindt  [be][vind][t]  O
zich  [zich]  O
in  [in]  O
een  [een]  O
kuil  [kuil]  O
uit  [uit]  O
de  [de]  O
IJzertijd  [ijzer][tijd]  O
met  [met]  O
(  [(]  O
naast  [naast]  O
veel  [veel]  O
afval  [afval]  O
van  [van]  O
een  [een]  O
oven  [oven]  O
)  [)]  O
tevens  [tevens]  O
een  [een]  O
ijzerslak  [ijzer][slak]  O
.  [.]  O

Dit  [dit]  O
mag  [mag]  O
als  [als]  O
een  [een]  O
(  [(]  O
voorzichtige  [voorzichtig][e]  O
)  [)]  O
aanwijzing  [aan][wijs][ing]  O
worden  [word][en]  O
beschouwd  [be][schouw][d]  O
dat  [dat]  O
de  [de]  O
ijzerslakken  [ijzer][slak][en]  O
in  [in]  O
het  [het]  O
westelijke  [west][elijk][e]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
onderzoeksgebied  [onderzoek][s][gebied]  O
uit  [uit]  O
de  [de]  O
IJzertijd  [ijzer][tijd]  O
stammen  [stam][en]  O
(  [(]  O
figuur  [figuur]  O
53  [53]  O
)  [)]  O
.  [.]  O

De  [de]  O
overige  [over][ig][e]  O
slakken  [slak][en]  O
zijn  [zijn]  O
in  [in]  O
de  [de]  O
oostelijke  [Oost][elijk][e]  O
laagte  [laag][te]  O
van  [van]  O
het  [het]  O
plangebied  [plan][gebied]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Deze  [deze]  O
slakken  [slak][en]  O
moeten  [moet][en]  O
grotendeels  [groot][en][deel][s]  O
in  [in]  O
een  [een]  O
middeleeuwse  [middel][eeuw][s][e]  O
context  [context]  O
worden  [word][en]  O
geplaatst  [ge][plaats][t]  O
.  [.]  O

Van  [van]  O
de  [de]  O
slakken  [slak][en]  O
uit  [uit]  O
sporen  [spoor][en]  O
zijn  [zijn]  O
vrijwel  [vrijwel]  O
alle  [alle]  O
fragmenten  [fragment][en]  O
afkomstig  [af][kom][st][ig]  O
uit  [uit]  O
laat-middeleeuwse  [laat-middel][eeuw][s][e]  O
greppels  [greppel][s]  O
en  [en]  O
kuilen  [kuil][en]  O
(  [(]  O
N  [N]  O
=  [=]  O
32  [32]  O
)  [)]  O
.  [.]  O

Verder  [ver][er]  O
is  [zijn]  O
een  [een]  O
slak  [slak]  O
gevonden  [ge][vind][en]  O
in  [in]  O
een  [een]  O
vroeg-middeleeuwse  [vroeg-middeleeuwse]  O
meilerkuil  [meilerkuil]  O
.  [.]  O

Een  [een]  O
ander  [ander]  O
fragment  [fragment]  O
is  [zijn]  O
afkomstig  [af][kom][st][ig]  O
uit  [uit]  O
een  [een]  O
kuil  [kuil]  O
uit  [uit]  O
de  [de]  O
Nieuwe  [nieuw][e]  O
tijd  [tijd]  O
.  [.]  O

De  [de]  O
overige  [over][ig][e]  O
fragmenten  [fragment][en]  O
in  [in]  O
het  [het]  O
oostelijke  [Oost][elijk][e]  O
deel  [deel]  O
van  [van]  O
de  [de]  O
opgraving  [op][graaf][ing]  O
,  [,]  O
zijn  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
in  [in]  O
het  [het]  O
plaggendek  [plag][en][dek]  O
,  [,]  O
de  [de]  O
oude  [oud][e]  O
akkerlaag  [akker][laag]  O
of  [of]  O
de  [de]  O
natuurlijke  [natuur][lijk][e]  O
ondergrond  [onder][grond]  O
.  [.]  O

Het  [het]  O
meerderdeel  [meerder][deel]  O
hiervan  [hier][van]  O
is  [zijn]  O
verzameld  [ver][zamel][d]  O
ter  [ter]  O
hoogte  [hoog][te]  O
van  [van]  O
de  [de]  O
laat-middeleeuwse  [laat-middel][eeuw][s][e]  O
sporencluster  [spor][encluster]  O
.  [.]  O

RAAP-RAPPORT  [RAAP-RAPPORT]  O
2217  [2217]  O

Plangebied  [plan][gebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

RAAP-RAPPORT  [RAAP-RAPPORT]  O
2217  [2217]  O

Plangebied  [plan][gebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

RAAP-RAPPORT  [RAAP-RAPPORT]  I-PER
2217  [2217]  I-PER
Plangebied  [Plangebied]  I-PER
Veemarktterrein  [Veemarktterrein]  I-PER
,  [,]  I-PER
gemeente  [gemeente]  I-PER
Doetinchem  [Doetinchem]  I-PER
Een  [een]  I-PER
opgraving  [op][graaf][ing]  I-PER
met  [met]  I-PER
resten  [rest][en]  I-PER
uit  [uit]  I-PER
het  [het]  I-PER
Meso  [Meso]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Neolithicum  [Neolithicum]  I-PER
,  [,]  I-PER
de  [de]  I-PER
Brons  [brons]  I-PER
-  [-]  I-PER
en  [en]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
en  [en]  I-PER
de  [de]  I-PER
Vroege  [vroeg][e]  I-PER
en  [en]  I-PER
Late  [Late]  I-PER
Middeleeuwen  [Middeleeuwen]  I-PER

Andere  [ander][e]  O
voorwerpen  [voor][werp][en]  O
die  [die]  O
kunnen  [kan][en]  O
wijzen  [wijs][en]  O
op  [op]  O
metaalproductie  [metaal][productie]  O
in  [in]  O
de  [de]  O
omgeving  [omgeef][ing]  O
van  [van]  O
het  [het]  O
Veemarktterrein  [Veemarktterrein]  O
zijn  [zijn]  O
brokken  [brok][en]  O
ijzeroer  [ijzer][oer]  O
.  [.]  O

Hiervan  [hier][van]  O
zijn  [zijn]  O
acht  [acht]  O
stukken  [stuk][en]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Deze  [deze]  O
komen  [kom][en]  O
zonder  [zonder]  O
uitzondering  [uitzonder][ing]  O
voor  [voor]  O
in  [in]  O
of  [of]  O
de  [de]  O
directe  [direct][e]  O
omgeving  [omgeef][ing]  O
van  [van]  O
de  [de]  O
laat-middeleeuwse  [laat-middel][eeuw][s][e]  O
sporencluster  [spor][encluster]  O
in  [in]  O
het  [het]  O
zuidoostelijke  [zuid][oostene][lijk][e]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
opgravingsterrein  [op][graaf][ing][s][terrein]  O
.  [.]  O

9.2.2  [9.2.2]  O
IJzeren  [ijzer][en]  O
spijkers  [spijker][s]  O
Er  [er]  O
zijn  [zijn]  O
tijdens  [tijdens]  O
de  [de]  O
opgraving  [op][graaf][ing]  O
vier  [vier]  O
spijkers  [spijker][s]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

Alle  [alle]  O
spijkers  [spijker][s]  O
komen  [kom][en]  O
uit  [uit]  O
sporen  [spoor][en]  O
uit  [uit]  O
het  [het]  O
oostelijke  [Oost][elijk][e]  O
deel  [deel]  O
van  [van]  O
de  [de]  O
opgraving  [op][graaf][ing]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
hierbij  [hier][bij]  O
om  [om]  O
een  [een]  O
waterkuil  [water][kuil]  O
(  [(]  O
S  [S]  O
1173  [1173]  O
)  [)]  O
en  [en]  O
greppel  [greppel]  O
(  [(]  O
S  [s]  O
1292  [1292]  O
)  [)]  O
uit  [uit]  O
de  [de]  O
Late  [Late]  O
Middeleeuwen  [Middeleeuwen]  O
.  [.]  O

De  [de]  O
overige  [over][ig][e]  O
twee  [twee]  O
spijkers  [spijker][s]  O
zijn  [zijn]  O
afkomstig  [af][kom][st][ig]  O
uit  [uit]  O
een  [een]  O
paalkuil  [paal][kuil]  O
uit  [uit]  O
de  [de]  O
Nieuwe  [nieuw][e]  O
tijd  [tijd]  O
en  [en]  O
een  [een]  O
natuurlijk  [natuur][lijk]  O
spoor  [spoor]  O
.  [.]  O

9.2.3  [9.2.3]  O
Artefacten  [artefact][en]  O
van  [van]  O
koperlegering  [koper][legeer][ing]  O
Tijdens  [tijdens]  O
het  [het]  O
onderzoek  [onder][zoek]  O
zijn  [zijn]  O
in  [in]  O
antropogene  [antropogeen][e]  O
bodemlagen  [bodem][laag][en]  O
drie  [drie]  O
artefacten  [artefact][en]  O
van  [van]  O
koperlegering  [koper][legeer][ing]  O
aangetroffen  [aan][ge][tref][en]  O
.  [.]  O

De  [de]  O
vondsten  [vondst][en]  O
zijn  [zijn]  O
zonder  [zonder]  O
context  [context]  O
en  [en]  O
kunnen  [kan][en]  O
niet  [niet]  O
gerelateerd  [ge][relateer][d]  O
worden  [word][en]  O
aan  [aan]  O
onderliggende  [onder][lig][end][e]  O
sporen  [spoor][en]  O
(  [(]  O
figuur  [figuur]  O
54  [54]  O
)  [)]  O
.  [.]  O

Munt  [Munt]  O
In  [in]  O
het  [het]  O
westen  [westen]  O
van  [van]  O
het  [het]  O
Veemarktterrein  [Veemarktterrein]  O
is  [zijn]  O
in  [in]  O
de  [de]  O
oude  [oud][e]  O
akkerlaag  [akker][laag]  O
een  [een]  O
munt  [munt]  O
aangetroffen  [aan][ge][tref][en]  O
van  [van]  O
koperlegering  [koper][legeer][ing]  O
(  [(]  O
V  [v]  O
84  [84]  O
;  [;]  O
figuur  [figuur]  O
55  [55]  O
)  [)]  O
.  [.]  O

Van  [van]  O
de  [de]  O
incomplete  [in][compleet][e]  O
munt  [munt]  O
is  [zijn]  O
slechts  [slechts]  O
iets  [iets]  O
meer  [meer]  O
dan  [dan]  O
de  [de]  O
helft  [helft]  O
bewaard  [be][waar][d]  O
gebleven  [ge][blijf][en]  O
.  [.]  O

Uit  [uit]  O
de  [de]  O
enkele  [enkele]  O
nog  [nog]  O
leesbare  [lees][baar][e]  O
letters  [letter][s]  O
op  [op]  O
de  [de]  O
munt  [munt]  O
is  [zijn]  O
op  [op]  O
te  [te]  O
maken  [maak][en]  O
dat  [dat]  O
het  [het]  O
een  [een]  O
Driestedenmunt  [drie][staden][munt]  O
betreft  [be][tref][t]  O
van  [van]  O
de  [de]  O
steden  [stede][n]  O
Deventer  [Deventer]  O
,  [,]  O
Kampen  [Kampen]  O
en  [en]  O
Zwolle  [Zwolle]  O
uit  [uit]  O
1556  [1556]  O
.  [.]  O
140  [140]  O
De  [de]  O
munt  [munt]  O
kan  [kan]  O
geclassificeerd  [ge][classificeer][d]  O
worden  [word][en]  O
als  [als]  O
een  [een]  O
driemijtstuk  [drie][mijt][stuk]  O
,  [,]  O
halve  [half][e]  O
plak  [plak]  O
of  [of]  O
negenmanneke  [negen][man][neke]  O
.  [.]  O

De  [de]  O
oorspronkelijke  [oorsprong][elijk][e]  O
munten  [munt][en]  O
werden  [word][en]  O
geslagen  [ge][sla][en]  O
in  [in]  O
koperbiljoen  [koperbiljoen]  O
(  [(]  O
=  [=]  O
verzilverd  [ver][zilver][d]  O
koper  [koper]  O
)  [)]  O
.  [.]  O
141  [141]  O

Figuur  [figuur]  O
55  [55]  O
.  [.]  O

Voor  [voor]  O
-  [-]  O
en  [en]  O
achterzijde  [achter][zijde]  O
van  [van]  O
een  [een]  O
munt  [munt]  O
uit  [uit]  O
1556  [1556]  O
(  [(]  O
vondstnummer  [vond][st][nummer]  O
84  [84]  O
;  [;]  O
foto  [foto]  O
Restaura  [Restaura]  O
)  [)]  O
.  [.]  O

5  [5]  O
cm  [cm]  O

Figuur  [figuur]  O
56  [56]  O
.  [.]  O

Ronde  [ronde]  O
gesp  [gesp]  O
(  [(]  O
vondstnummer  [vond][st][nummer]  O
74  [74]  O
;  [;]  O
foto  [foto]  O
Restaura  [Restaura]  O
)  [)]  O
.  [.]  O

Gesp  [gesp]  O
Eveneens  [even][eens]  O
in  [in]  O
het  [het]  O
westelijk  [west][elijk]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
terrein  [terrein]  O
is  [zijn]  O
in  [in]  O
de  [de]  O
oude  [oud][e]  O
akkerlaag  [akker][laag]  O
een  [een]  O
(  [(]  O
onversierde  [onversierde]  O
)  [)]  O
ring  [ring]  O
met  [met]  O
een  [een]  O
diameter  [dia][meet][er]  O
van  [van]  O
2  [2]  O
cm  [cm]  O
aangetroffen  [aan][ge][tref][en]  O
(  [(]  O
V  [V]  O
74  [74]  O
;  [;]  O
figuur  [figuur]  O
56  [56]  O
)  [)]  O
.  [.]  O

Het  [het]  O
betreft  [be][tref][t]  O
waarschijnlijk  [waarschijnlijk]  O
een  [een]  O
kleine  [klein][e]  O
schoengesp  [schoen][gesp]  O
uit  [uit]  O
de  [de]  O
15e  [15e]  O
of  [of]  O
16e  [16e]  O
eeuw  [eeuw]  O
.  [.]  O

De  [de]  O
angel  [angel]  O
ontbreekt  [ontbreek][t]  O
.  [.]  O

Vergelijkbare  [ver][gelijk][baar][e]  O
exemplaren  [exemplaar][en]  O
zijn  [zijn]  O
aangetroffen  [aan][ge][tref][en]  O
in  [in]  O
Deventer  [Deventer]  O
en  [en]  O
Zutphen  [Zutphen]  O
.  [.]  O
142  [142]  O
140  [140]  O
141  [141]  O
142  [142]  O

Op  [op]  O
de  [de]  O
munt  [munt]  O
zijn  [zijn]  O
de  [de]  O
volgende  [volg][end][e]  O
tekstdelen  [tekstdelen]  O
bewaard  [be][waar][d]  O
:  [:]  O
..  [..]  O

VI  [VI]  O
..  [..]  O

IMP  [IMP]  O
/  [/]  O
ERIo56  [ERIo56]  O
:  [:]  O
TRIVM  [TRIVM]  O
/  [/]  O
CIVIT-A  [CIVIT-A]  O
.  [.]  O

IMP  [IMP]  O
/  [/]  O
ERIo56  [ERIo56]  O
/  [/]  O
..  [..]  O

CAMP  [camp]  O
..  [..]  O

:  [:]  O
DAVENTR  [DAVENTR]  O
CAMPEN  [CAMPEN]  O
ZWOLLE  [ZWOLLE]  O
Van  [Van]  O
der  [der]  O
Chijs  [chijs]  O
,  [,]  O
1982  [1982]  O
:  [:]  O
99  [99]  O
,  [,]  O
XI  [XI]  O
variant  [varieer][ant]  O
van  [van]  O
62  [62]  O
-63  [-63]  O
;  [;]  O
Stuurman  [stuur][man]  O
&  [&]  O
Stuurman  [stuur][man]  O
,  [,]  O
1988  [1988]  O
:  [:]  O
193  [193]  O
.  [.]  O

Bartels  [Bartels]  O
,  [,]  O
1999  [1999]  O
;  [;]  O
:  [:]  O
282  [282]  O
;  [;]  O
Vermeulen  [Vermeulen]  O
&  [&]  O
Bartels  [Bartels]  O
,  [,]  O
2007  [2007]  O
:  [:]  O
132  [132]  O
;  [;]  O
Groothedde  [Groothedde]  O
