Word  actual_tag  prediction
buiten  [buiten]  O
omgeslagen  [om][ge][sla][en]  O
,  [,]  O
weinig  [weinig]  O
verdikte  [ver][dik][t][e]  O
rand  [rand]  O
(  [(]  O
R99  [R99]  O
)  [)]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
5:3  [5:3]  O
)  [)]  O
.  [.]  O

Het  [het]  O
gaat  [ga][t]  O
om  [om]  O
één  [één]  O
exemplaar  [exemplaar]  O
,  [,]  O
met  [met]  O
een  [een]  O
randdiameter  [rand][dia][meet][er]  O
van  [van]  O
1  [1]  O
4  [4]  O
cm  [cm]  O
,  [,]  O
uitgevoerd  [uit][ge][voer][d]  O
in  [in]  O
een  [een]  O
iets  [iets]  O
zandig  [zand][ig]  O
,  [,]  O
rossig  [ros][ig]  O
baksel  [bak][sel]  O
.  [.]  O

–  [–]  O
Pot  [pot]  O
met  [met]  O
naar  [naar]  O
buiten  [buiten]  O
omgeslagen  [om][ge][sla][en]  O
rand  [rand]  O
met  [met]  O
spitse  [spits][e]  O
randlip  [rand][lip]  O
(  [(]  O
R99  [R99]  O
)  [)]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
5:4  [5:4]  O
)  [)]  O
.  [.]  O

Dit  [dit]  O
stuk  [stuk]  O
vaatwerk  [vaat][werk]  O
is  [zijn]  O
uitgevoerd  [uit][ge][voer][d]  O
in  [in]  O
een  [een]  O
grijs  [grijs]  O
,  [,]  O
hard  [hard]  O
baksel  [bak][sel]  O
en  [en]  O
heeft  [heb][t]  O
een  [een]  O
randdiameter  [rand][dia][meet][er]  O
van  [van]  O
2  [2]  O
1  [1]  O
cm.  [cm.]  O
In  [in]  O
het  [het]  O
aardewerk  [aarde][werk]  O
komen  [kom][en]  O
zand  [zand]  O
en  [en]  O
zilverwitte  [zilver][wit][e]  O
glimmers  [glim][er][s]  O
voor  [voor]  O
.  [.]  O

–  [–]  O
Pot  [pot]  O
met  [met]  O
omgeslagen  [om][ge][sla][en]  O
,  [,]  O
eenvoudige  [eenvoud][ig][e]  O
niet  [niet]  O
verdikte  [ver][dik][t][e]  O
rand  [rand]  O
(  [(]  O
R4  [R4]  O
)  [)]  O
.  [.]  O

De  [de]  O
binnenzijde  [binnen][zijde]  O
van  [van]  O
de  [de]  O
rand  [rand]  O
is  [zijn]  O
iets  [iets]  O
hol  [hol]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
5:5  [5:5]  O
)  [)]  O
.  [.]  O

De  [de]  O
pot  [pot]  O
heeft  [heb][t]  O
een  [een]  O
randdiameter  [rand][dia][meet][er]  O
van  [van]  O
20  [20]  O
cm  [cm]  O
en  [en]  O
is  [zijn]  O
uitgevoerd  [uit][ge][voer][d]  O
in  [in]  O
een  [een]  O
grijs  [grijs]  O
,  [,]  O
relatief  [relatief]  O
glad  [glad]  O
baksel  [bak][sel]  O
.  [.]  O

64  [64]  O

In  [in]  O
deze  [deze]  O
groep  [groep]  O
zijn  [zijn]  O
zes  [zes]  O
bodemfragmenten  [bodemfragment][en]  O
aanwezig  [aanwezig]  O
.  [.]  O

Vijf  [vijf]  O
daarvan  [daar][van]  O
hebben  [heb][en]  O
behoord  [be][hoor][d]  O
tot  [tot]  O
platte  [plat][e]  O
of  [of]  O
iets  [iets]  O
holle  [hol][e]  O
bodems  [bodem][s]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
5:6  [5:6]  O
–  [–]  O
8  [8]  O
)  [)]  O
.  [.]  O

Eén  [eén]  O
bodem  [bodem]  O
was  [zijn]  O
mogelijk  [mogelijk]  O
iets  [iets]  O
lensvormig  [lens][vorm][ig]  O
.  [.]  O

Figuur  [figuur]  O
5.4.4  [5.4.4]  O
.  [.]  O

Figuur  [figuur]  O
5.4.5  [5.4.5]  O
.  [.]  O

Vroeg-middeleeuws  [Vroeg-middeleeuws]  O
aardewerk  [aarde][werk]  O
van  [van]  O
aardewerkgroep  [aarde][werk][groep]  O
5  [5]  O
uit  [uit]  O
sporen  [spoor][en]  O
en  [en]  O
lagen  [laag][en]  O
.  [.]  O

Schaal  [schaal]  O
1:3  [1:3]  O
.  [.]  O

Figuur  [figuur]  O
5.4.6  [5.4.6]  O
.  [.]  O

Vroeg-middeleeuws  [Vroeg-middeleeuws]  O
aardewerk  [aarde][werk]  O
van  [van]  O
aardewerkgroep  [aarde][werk][groep]  O
6  [6]  O
(  [(]  O
6.1  [6.1]  O
-2  [-2]  O
)  [)]  O
en  [en]  O
aardewerkgroep  [aarde][werk][groep]  O
8  [8]  O
(  [(]  O
8.1  [8.1]  O
-2  [-2]  O
)  [)]  O
uit  [uit]  O
sporen  [spoor][en]  O
en  [en]  O
lagen  [laag][en]  O
.  [.]  O

Schaal  [schaal]  O
1:3  [1:3]  O
.  [.]  O

AS  [AS]  O

65  [65]  O

Aardewerkgroep  [aarde][werk][groep]  O
1  [1]  O
1a  [1a]  O

Figuur  [figuur]  O
5.4.7  [5.4.7]  O
.  [.]  O

Scherven  [scherf][en]  O
van  [van]  O
vroeg-middeleeuws  [vroeg-middeleeuws]  O
aardewerk  [aarde][werk]  O
uit  [uit]  O
aardewerkgroepen  [aarde][werk][groep][en]  O
1  [1]  O
-4  [-4]  O
,  [,]  O
6  [6]  O
en  [en]  O
7  [7]  O
.  [.]  O

Doorsneden  [door][snede][n]  O
scherven  [scherf][en]  O
schaal  [schaal]  O
2:1  [2:1]  O
,  [,]  O
aanzichten  [aanzicht][en]  O
schaal  [schaal]  O
1:1  [1:1]  O
.  [.]  O

Voor  [voor]  O
Munsell  [Munsell]  O
color  [color]  O
coderingen  [coder][ing][en]  O
zie  [zie]  O
tabel  [tabel]  O
5.14  [5.14]  O
.  [.]  O

RM  [RM]  O

Aardewerkgroep  [aarde][werk][groep]  O
6  [6]  O
(  [(]  O
oranje  [oranje]  O
krijtachtig  [krijt][achtig]  O
aardewerk  [aarde][werk]  O
)  [)]  O
Een  [een]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
op  [op]  O
’t  ['t]  O
Klumke  [Klumke]  O
vertegenwoordigde  [vertegenwoordig][de]  O
aardewerk  [aarde][werk]  O
is  [zijn]  O
uitgevoerd  [uit][ge][voer][d]  O
in  [in]  O
een  [een]  O
markant  [markant]  O
,  [,]  O
sterk  [sterk]  O
krijtachtig  [krijt][achtig]  O
baksel  [bak][sel]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4.6  [5.4.6]  O
:  [:]  O
1  [1]  O
–  [–]  O
2  [2]  O
en  [en]  O
5.4.7  [5.4.7]  O
:  [:]  O
1  [1]  O
9  [9]  O
)  [)]  O
.  [.]  O

Mogelijk  [mogelijk]  O
is  [zijn]  O
ook  [ook]  O
dit  [dit]  O
aardewerk  [aarde][werk]  O
regionaal  [regioo][naal]  O
(  [(]  O
in  [in]  O
het  [het]  O
rivierengebied  [rivier][en][gebied]  O
)  [)]  O
vervaardigd  [vervaardig][d]  O
.  [.]  O

Het  [het]  O
heeft  [heb][t]  O
de  [de]  O
volgende  [volg][end][e]  O
kenmerken  [ken][merk][en]  O
:  [:]  O
–  [–]  O
Insluitsels  [Insluitsels]  O
:  [:]  O
zeer  [zeer]  O
ﬁjn  [ﬁjn]  O
zand  [zand]  O
en  [en]  O
kleine  [klein][e]  O
rode  [rood][e]  O
‘  [']  O
spikkels  [spikkel][s]  O
’  [']  O
,  [,]  O
waarschijnlijk  [waarschijnlijk]  O
ijzerinclusies  [ijzerincludeer][sie][s]  O
.  [.]  O

–  [–]  O
Oppervlak  [opper][vlak]  O
:  [:]  O
matig  [maat][ig]  O
glad  [glad]  O
tot  [tot]  O
iets  [iets]  O
ruw  [ruw]  O
,  [,]  O
voelt  [voel][t]  O
sterk  [sterk]  O
krijtachtig  [krijt][achtig]  O
aan  [aan]  O
,  [,]  O
maar  [maar]  O
is  [zijn]  O
erg  [erg]  O
aangetast  [aan][ge][tast]  O
in  [in]  O
de  [de]  O
bodem  [bodem]  O
.  [.]  O

–  [–]  O
Hardheid  [hard][heid]  O
:  [:]  O
zacht  [zacht]  O
,  [,]  O
een  [een]  O
enkele  [enkele]  O
scherf  [scherf]  O
is  [zijn]  O
iets  [iets]  O
harder  [hard][er]  O
.  [.]  O

–  [–]  O
Kleur  [kleur]  O
oppervlak  [opper][vlak]  O
:  [:]  O
bleek  [blijk]  O
oranje–oranje  [oranje–oranje]  O
.  [.]  O

–  [–]  O
Kleur  [kleur]  O
kern  [kern]  O
:  [:]  O
de  [de]  O
kern  [kern]  O
van  [van]  O
het  [het]  O
aardewerk  [aarde][werk]  O
is  [zijn]  O
altijd  [altijd]  O
grijs–donker  [grijs–donker]  O
grijs  [grijs]  O
.  [.]  O

–  [–]  O
Karakterisering  [karakter][iseer][ing]  O
van  [van]  O
de  [de]  O
breuk  [breuk]  O
:  [:]  O
in  [in]  O
kleur  [kleur]  O
gelaagd  [ge][laagd]  O
,  [,]  O
in  [in]  O
structuur  [structuur]  O
gelaagd  [gelaagd]  O
.  [.]  O

De  [de]  O
kern  [kern]  O
is  [zijn]  O
relatief  [relatief]  O
hard  [hard]  O
en  [en]  O
vertoont  [ver][toon][t]  O
op  [op]  O
de  [de]  O
breuk  [breuk]  O
een  [een]  O
enigszins  [enigszins]  O
poreuze  [poreus][e]  O
structuur  [structuur]  O
met  [met]  O
holtes  [hol][te][s]  O
tot  [tot]  O
ongeveer  [ongeveer]  O
2  [2]  O
mm  [mm]  O
groot  [groot]  O
.  [.]  O

De  [de]  O
oppervlakken  [opper][vlak][en]  O
zijn  [zijn]  O
zachter  [zacht][er]  O
en  [en]  O
krijtachtig  [krijt][achtig]  O
.  [.]  O

–  [–]  O
Dikte  [dik][te]  O
aardewerk  [aarde][werk]  O
:  [:]  O
het  [het]  O
aardewerk  [aarde][werk]  O
is  [zijn]  O
met  [met]  O
een  [een]  O
wanddikte  [wand][dik][te]  O
tot  [tot]  O
circa  [circa]  O
0,6  [0,6]  O
cm  [cm]  O
dunwandig  [dun][wand][ig]  O
te  [te]  O
noemen  [noem][en]  O
.  [.]  O

Van  [van]  O
dit  [dit]  O
aardewerk  [aarde][werk]  O
zijn  [zijn]  O
in  [in]  O
totaal  [totaal]  O
89  [89]  O
scherven  [scherf][en]  O
gevonden  [ge][vind][en]  O
.  [.]  O

De  [de]  O
meeste  [meeste]  O
ervan  [er][van]  O
zijn  [zijn]  O
dicht  [dicht]  O
bij  [bij]  O
elkaar  [elkaar]  O
aangetroffen  [aan][ge][tref][en]  O
tijdens  [tijdens]  O
de  [de]  O
aanleg  [aanleg]  O
van  [van]  O
het  [het]  O
vlak  [vlak]  O
in  [in]  O
put  [put]  O
7  [7]  O
.  [.]  O

Zij  [zij]  O
behoren  [be][hoor][en]  O
hoogstwaar  [hoogstwaar]  O
-  [-]  O

67  [67]  O

schijnlijk  [schijnlijk]  O
tot  [tot]  O
één  [één]  O
exemplaar  [exemplaar]  O
dat  [dat]  O
al  [al]  O
incompleet  [in][compleet]  O
en  [en]  O
als  [als]  O
één  [één]  O
of  [of]  O
enkele  [enkele]  O
scherven  [scherf][en]  O
op  [op]  O
het  [het]  O
oude  [oud][e]  O
loopvlak  [loop][vlak]  O
terecht  [terecht]  O
is  [zijn]  O
gekomen  [ge][kom][en]  O
.  [.]  O

Het  [het]  O
materiaal  [materie][aal]  O
is  [zijn]  O
wellicht  [wellicht]  O
pas  [pas]  O
daarna  [daar][na]  O
zeer  [zeer]  O
gefragmenteerd  [ge][fragment][eer][d]  O
geraakt  [ge][raken][t]  O
en  [en]  O
zeer  [zeer]  O
sterk  [sterk]  O
verweerd  [ver][weer][d]  O
.  [.]  O

Daardoor  [daar][door]  O
is  [zijn]  O
uit  [uit]  O
het  [het]  O
materiaal  [materie][aal]  O
geen  [geen]  O
duidelijke  [duid][elijk][e]  O
vorm  [vorm]  O
te  [te]  O
reconstrueren  [re][construeer][en]  O
.  [.]  O

Uit  [uit]  O
twee  [twee]  O
vroeg-middeleeuwse  [vroeg-middel][eeuw][s][e]  O
kuilen  [kuil][en]  O
en  [en]  O
uit  [uit]  O
een  [een]  O
post-middeleeuwse  [post-middel][eeuw][s][e]  O
greppel  [greppel]  O
is  [zijn]  O
eveneens  [even][eens]  O
dergelijk  [dergelijk]  O
aardewerk  [aarde][werk]  O
afkomstig  [af][kom][st][ig]  O
.  [.]  O

Mogelijk  [mogelijk]  O
zijn  [zijn]  O
alle  [alle]  O
scherven  [scherf][en]  O
afkomstig  [af][kom][st][ig]  O
van  [van]  O
slechts  [slechts]  O
één  [één]  O
of  [of]  O
,  [,]  O
meer  [meer]  O
waarschijnlijk  [waarschijnlijk]  O
,  [,]  O
twee  [twee]  O
exemplaren  [exemplaar][en]  O
.  [.]  O

Mogelijk  [mogelijk]  O
gaat  [ga][t]  O
het  [het]  O
om  [om]  O
een  [een]  O
standamfoorachtige  [stan][damfoor][achtig][e]  O
vorm  [vorm]  O
of  [of]  O
een  [een]  O
kan  [kan]  O
met  [met]  O
een  [een]  O
platte  [plat][e]  O
bodem  [bodem]  O
en  [en]  O
een  [een]  O
wijd  [wijd]  O
uitlopende  [uit][loop][end][e]  O
,  [,]  O
convexe  [convex][e]  O
buik  [buik]  O
.  [.]  O

Diverse  [divers][e]  O
wandscherven  [wand][scherf][en]  O
vertonen  [ver][toon][en]  O
(  [(]  O
draai  [draai]  O
?  [?]  O
)  [)]  O
groeven  [graaf][en]  O
.  [.]  O

Twee  [twee]  O
scherven  [scherf][en]  O
behoren  [be][hoor][en]  O
tot  [tot]  O
afzonderlijke  [af][zonder][lijk][e]  O
kleine  [klein][e]  O
,  [,]  O
meerledige  [meer][leed][ig][e]  O
oren  [oor][en]  O
die  [die]  O
mogelijk  [mogelijk]  O
alleen  [alleen]  O
,  [,]  O
of  [of]  O
in  [in]  O
tweetallen  [twee][tal][en]  O
op  [op]  O
het  [het]  O
aardewerk  [aarde][werk]  O
waren  [zijn][en]  O
aangebracht  [aan][ge][breng][t]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4.6  [5.4.6]  O
:  [:]  O
1  [1]  O
)  [)]  O
.  [.]  O

Een  [een]  O
verbrand  [ver][brand]  O
,  [,]  O
en  [en]  O
daardoor  [daar][door]  O
gedeeltelijk  [ge][deel][te][lijk]  O
grijs  [grijs]  O
randfragment  [rand][fragment]  O
komt  [kom][t]  O
mogelijk  [mogelijk]  O
in  [in]  O
aanmerking  [aan][merk][ing]  O
als  [als]  O
rand  [rand]  O
voor  [voor]  O
deze  [deze]  O
vorm  [vorm]  O
.  [.]  O

Het  [het]  O
betreft  [be][tref][t]  O
een  [een]  O
naar  [naar]  O
buiten  [buiten]  O
omgeslagen  [om][ge][sla][en]  O
en  [en]  O
dun  [dun]  O
uitgedraaide  [uit][ge][draai][de]  O
rand  [rand]  O
,  [,]  O
min  [min]  O
of  [of]  O
meer  [meer]  O
plat  [plat]  O
van  [van]  O
boven  [boven]  O
en  [en]  O
met  [met]  O
een  [een]  O
holle  [hol][e]  O
binnenzijde  [binnen][zijde]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
6:2  [6:2]  O
)  [)]  O
.  [.]  O

De  [de]  O
binnenranddiameter  [binnenrand][dia][meet][er]  O
van  [van]  O
het  [het]  O
stuk  [stuk]  O
bedraagt  [bedraag][t]  O
ca.  [ca.]  O
1  [1]  O
2  [2]  O
cm.  [cm.]  O
De  [de]  O
datering  [dateer][ing]  O
van  [van]  O
dit  [dit]  O
aardewerk  [aarde][werk]  O
is  [zijn]  O
niet  [niet]  O
zonder  [zonder]  O
problemen  [probleem][en]  O
.  [.]  O

Indien  [indien]  O
het  [het]  O
werkelijk  [werkelijk]  O
om  [om]  O
een  [een]  O
standamfoorachtige  [stan][damfoor][achtig][e]  O
vorm  [vorm]  O
gaat  [ga][t]  O
,  [,]  O
is  [zijn]  O
deze  [deze]  O
ons  [ons]  O
uit  [uit]  O
de  [de]  O
literatuur  [literatuur]  O
aangaande  [aangaand][e]  O
vroegmiddeleeuws  [vroegmiddeleeuws]  O
aardewerk  [aarde][werk]  O
niet  [niet]  O
bekend  [bekend]  O
.  [.]  O

Het  [het]  O
baksel  [bak][sel]  O
en  [en]  O
de  [de]  O
afwerking  [af][werk][ing]  O
van  [van]  O
het  [het]  O
aardewerk  [aarde][werk]  O
lijkt  [lijk][t]  O
een  [een]  O
datering  [dateer][ing]  O
in  [in]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
echter  [echter]  O
tegen  [tegen]  O
te  [te]  O
spreken  [spreek][en]  O
.  [.]  O

Het  [het]  O
voorkomen  [voor][kom][en]  O
van  [van]  O
enkele  [enkele]  O
scherven  [scherf][en]  O
van  [van]  O
het  [het]  O
aardewerk  [aarde][werk]  O
in  [in]  O
twee  [twee]  O
vroeg-middeleeuwse  [vroeg-middel][eeuw][s][e]  O
kuilen  [kuil][en]  O
,  [,]  O
zij  [zij]  O
het  [het]  O
in  [in]  O
de  [de]  O
bovenvullingen  [boven][vul][ing][en]  O
,  [,]  O
en  [en]  O
de  [de]  O
afwezigheid  [afwezig][heid]  O
van  [van]  O
duidelijk  [duid][elijk]  O
Romeins  [Romeins]  O
aardewerk  [aarde][werk]  O
in  [in]  O
het  [het]  O
vak  [vak]  O
waar  [waar]  O
de  [de]  O
grootste  [groot][st][e]  O
concentratie  [concentreer][atie]  O
van  [van]  O
dit  [dit]  O
type  [type]  O
aardewerk  [aarde][werk]  O
zich  [zich]  O
bevindt  [be][vind][t]  O
,  [,]  O
pleit  [pleit]  O
voor  [voor]  O
een  [een]  O
datering  [dateer][ing]  O
in  [in]  O
de  [de]  O
vroege  [vroeg][e]  O
middeleeuwen  [middel][eeuw][en]  O
.  [.]  O

In  [in]  O
dat  [dat]  O
geval  [geval]  O
hebben  [heb][en]  O
we  [we]  O
hier  [hier]  O
wellicht  [wellicht]  O
met  [met]  O
een  [een]  O
bijzonderheid  [bijzonderheid]  O
te  [te]  O
maken  [maak][en]  O
.  [.]  O

Aardewerkgroep  [aarde][werk][groep]  O
7  [7]  O
(  [(]  O
wit(-gelig)  [wit(-gelig)]  O
bakkend  [bak][end]  O
aardewerk  [aarde][werk]  O
)  [)]  O
In  [in]  O
het  [het]  O
totale  [totaal][e]  O
aardewerkcomplex  [aarde][werk][complex]  O
van  [van]  O
’t  ['t]  O
Klumke  [Klumke]  O
zijn  [zijn]  O
30  [30]  O
scherven  [scherf][en]  O
wit–witgelig  [wit–wit][gel][ig]  O
bakkend  [bak][end]  O
aardewerk  [aarde][werk]  O
aanwezig  [aanwezig]  O
,  [,]  O
anders  [anders]  O
dan  [dan]  O
die  [die]  O
exemplaren  [exemplaar][en]  O
die  [die]  O
tot  [tot]  O
aardewerkgroep  [aarde][werk][groep]  O
3  [3]  O
zijn  [zijn]  O
gerekend  [ge][reken][d]  O
(  [(]  O
wittig  [wit][ig]  O
grijs  [grijs]  O
oppervlak  [opper][vlak]  O
)  [)]  O
.  [.]  O

Een  [een]  O
aantal  [aan][tal]  O
daarvan  [daar][van]  O
is  [zijn]  O
bij  [bij]  O
het  [het]  O
aardewerk  [aarde][werk]  O
uit  [uit]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
besproken  [be][spreek][en]  O
.  [.]  O

Zij  [zij]  O
behoorden  [be][hoor][den]  O
tot  [tot]  O
gladwandige  [glad][wand][ig][e]  O
kruiken  [kruik][en]  O
.  [.]  O

De  [de]  O
problematiek  [probleem][atisch][iek]  O
van  [van]  O
het  [het]  O
determineren  [determineer][en]  O
van  [van]  O
het  [het]  O
overige  [over][ig][e]  O
witbakkende  [wit][bak][end][e]  O
materiaal  [materie][aal]  O
is  [zijn]  O
al  [al]  O
eerder  [eer][er]  O
genoemd  [genoemd]  O
.  [.]  O

Niet-diagnostische  [nietdiagnostisch][e]  O
scherfjes  [scherf][je][s]  O
kunnen  [kan][en]  O
in  [in]  O
de  [de]  O
perioden  [periode][n]  O
van  [van]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
tot  [tot]  O
de  [de]  O
late  [laat][e]  O
middeleeuwen  [middel][eeuw][en]  O
geplaatst  [ge][plaats][t]  O
worden  [word][en]  O
.  [.]  O

Deze  [deze]  O
laatste  [laat][st][e]  O
periode  [periode]  O
is  [zijn]  O
in  [in]  O
elk  [elk]  O
geval  [geval]  O
door  [door]  O
een  [een]  O
bodem  [bodem]  O
met  [met]  O
uitgeknepen  [uit][ge][knijp][en]  O
standring  [standring]  O
van  [van]  O
Zuid-Limburgs  [zuid-limburgs]  O
of  [of]  O
Pingsdorf-aardewerk  [ping][s][dorf-aarde][werk]  O
vertegenwoordigd  [vertegenwoordig][d]  O
.  [.]  O

Een  [een]  O
aantal  [aan][tal]  O
van  [van]  O
de  [de]  O
in  [in]  O
het  [het]  O
complex  [complex]  O
aanwezige  [aanwezig][e]  O
wandscherven  [wand][scherf][en]  O
behoort  [be][hoor][t]  O
ongetwijfeld  [on][getwijfel][d]  O
tot  [tot]  O
hetzelfde  [hetzelfde]  O
materiaal  [materie][aal]  O
.  [.]  O

Na  [na]  O
een  [een]  O
grondige  [grond][ig][e]  O
selectie  [selectie]  O
blijven  [blijf][en]  O
er  [er]  O
slechts  [slechts]  O
zes  [zes]  O
wandscherven  [wand][scherf][en]  O
uit  [uit]  O
drie  [drie]  O
vroeg-middeleeuwse  [vroeg-middel][eeuw][s][e]  O
kuilen  [kuil][en]  O
over  [over]  O
die  [die]  O
met  [met]  O
enige  [enige]  O
zekerheid  [zeker][heid]  O
in  [in]  O
die  [die]  O
periode  [periode]  O
geplaatst  [ge][plaats][t]  O
kunnen  [kan][en]  O
worden  [word][en]  O
.  [.]  O

Vier  [vier]  O
daarvan  [daar][van]  O
zijn  [zijn]  O
van  [van]  O
vuilwit–gelig  [vuilwit–gelig]  O
,  [,]  O
zandig  [zand][ig]  O
en  [en]  O
ruw  [ruw]  O
aardewerk  [aarde][werk]  O
met  [met]  O
rode  [rood][e]  O
insluitsels  [in][sluit][sel][s]  O
.9  [.9]  O
1  [1]  O
De  [de]  O
wanddikte  [wand][dik][te]  O
is  [zijn]  O
circa  [circa]  O
6  [6]  O
mm.  [mm.]  O
Er  [er]  O
kan  [kan]  O
geen  [geen]  O
vorm  [vorm]  O
in  [in]  O
worden  [word][en]  O
herkend  [her][ken][d]  O
.  [.]  O

De  [de]  O
twee  [twee]  O
andere  [ander][e]  O
scherven  [scherf][en]  O
witbakkend  [wit][bak][end]  O
materiaal  [materie][aal]  O
zijn  [zijn]  O
in  [in]  O
een  [een]  O
andere  [ander][e]  O
vroeg-middeleeuwse  [vroeg-middel][eeuw][s][e]  O
kuil  [kuil]  O
gevonden  [ge][vind][en]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
7:20  [7:20]  O
)  [)]  O
.  [.]  O

Zij  [zij]  O
behoren  [be][hoor][en]  O
tot  [tot]  O
hetzelfde  [hetzelfde]  O
stuk  [stuk]  O
vaatwerk  [vaat][werk]  O
,  [,]  O
uitgevoerd  [uit][ge][voer][d]  O
in  [in]  O
een  [een]  O
relatief  [relatief]  O
gladwandig  [glad][wand][ig]  O
,  [,]  O
betrekkelijk  [be][trek][elijk]  O
zacht  [zacht]  O
,  [,]  O
vuilwit  [vuil][wit]  O
iets  [iets]  O
zandig  [zand][ig]  O
baksel  [bak][sel]  O
en  [en]  O
wijken  [wijk][en]  O
duidelijk  [duid][elijk]  O
af  [af]  O
van  [van]  O
de  [de]  O
vier  [vier]  O
bovengenoemde  [boven][genoemd][e]  O
fragmenten  [fragment][en]  O
.92  [.92]  O
Aan  [aan]  O
de  [de]  O
binnenzijde  [binnen][zijde]  O
zijn  [zijn]  O
duidelijke  [duid][elijk][e]  O
draairibbels  [draairibbel][s]  O
zichtbaar  [zichtbaar]  O
.  [.]  O

De  [de]  O
buitenkant  [buiten][kant]  O
vertoont  [ver][toon][t]  O
deze  [deze]  O
ook  [ook]  O
en  [en]  O
lijkt  [lijk][t]  O
bijgesneden  [bijgesneden]  O
te  [te]  O
zijn  [zijn]  O
.  [.]  O

De  [de]  O
wanddikte  [wand][dik][te]  O
is  [zijn]  O
6  [6]  O
mm.  [mm.]  O
Het  [het]  O
gaat  [ga][t]  O
hier  [hier]  O
waarschijnlijk  [waarschijnlijk]  O
om  [om]  O
vroeg  [vraag]  O
witbakkend  [wit][bak][end]  O
aardewerk  [aarde][werk]  O
.  [.]  O

Dit  [dit]  O
komt  [kom][t]  O
op  [op]  O
in  [in]  O
de  [de]  O
laat-Merovingische  [laat-me][roof][ingisch][e]  O
tijd  [tijd]  O
,  [,]  O
maar  [maar]  O
wordt  [word][t]  O
pas  [pas]  O
in  [in]  O
de  [de]  O
Karolingische  [karolingisch][e]  O
tijd  [tijd]  O
in  [in]  O
de  [de]  O
vorm  [vorm]  O
van  [van]  O
potten  [pot][en]  O
uit  [uit]  O
Badorf  [Badorf]  O
gemeengoed  [gemeen][goed]  O
.93  [.93]  O
Enkele  [enkele]  O
van  [van]  O
de  [de]  O
scherven  [scherf][en]  O
kunnen  [kan][en]  O
wellicht  [wellicht]  O
tot  [tot]  O
het  [het]  O
vroege  [vroeg][e]  O
Badorf-materiaal  [Badorf-materiaal]  O
gerekend  [ge][reken][d]  O
worden  [word][en]  O
.94  [.94]  O

68  [68]  O

Aardewerkgroep  [aarde][werk][groep]  O
8  [8]  O
(  [(]  O
gladwandig  [glad][wand][ig]  O
of  [of]  O
ﬁjn  [ﬁjn]  O
aardewerk  [aarde][werk]  O
)  [)]  O
Deze  [deze]  O
aardewerkgroep  [aarde][werk][groep]  O
bestaat  [be][sta][t]  O
uit  [uit]  O
slechts  [slechts]  O
zes  [zes]  O
scherven  [scherf][en]  O
.  [.]  O

Twee  [twee]  O
verweerde  [verweerd][e]  O
scherven  [scherf][en]  O
zijn  [zijn]  O
met  [met]  O
zekerheid  [zeker][heid]  O
afkomstig  [af][kom][st][ig]  O
van  [van]  O
knikwandpotten  [knik][wand][pot][en]  O
.  [.]  O

De  [de]  O
eerste  [een][ste]  O
betreft  [be][tref][t]  O
een  [een]  O
klein  [klein]  O
randscherfje  [rand][scherf][je]  O
van  [van]  O
een  [een]  O
donkergrijze  [donker][grijs][e]  O
pot  [pot]  O
met  [met]  O
korte  [kort][e]  O
hals  [hals]  O
.  [.]  O

In  [in]  O
de  [de]  O
hals-schouderknik  [hals-schouderknik]  O
zijn  [zijn]  O
nog  [nog]  O
net  [net]  O
enkele  [enkele]  O
vierkante  [vier][kant][e]  O
stempelindrukken  [stempelin][druk][en]  O
zichtbaar  [zichtbaar]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
6:8  [6:8]  O
.  [.]  O

1  [1]  O
)  [)]  O
.  [.]  O

Het  [het]  O
tweede  [twee][de]  O
exemplaar  [exemplaar]  O
is  [zijn]  O
afkomstig  [af][kom][st][ig]  O
van  [van]  O
een  [een]  O
grijze  [grijs][e]  O
knikwandpot  [knik][wand][pot]  O
met  [met]  O
iets  [iets]  O
omgeslagen  [om][ge][sla][en]  O
,  [,]  O
naar  [naar]  O
buiten  [buiten]  O
verdikte  [ver][dik][t][e]  O
rand  [rand]  O
(  [(]  O
ﬁg  [ﬁg]  O
.  [.]  O
5.4  [5.4]  O
.  [.]  O
